VFSCd	VFSCi	PAMn
65.81000000000003	65.42000000000006	70.05000000000001
66.56490021208816	65.1075667735262	70.64445705281288
67.72621802311332	66.28156349614368	72.41610899173823
67.56038328256328	65.57659395572026	71.7680619359617
67.3279311869685	65.68625609142262	71.54829799128713
69.02142932895552	67.36228327332215	72.45981860558692
71.47387358450916	69.28431760338323	74.1340062551622
72.69618306182733	70.53915814272362	75.88410260681242
72.91066840603631	70.61188877399796	76.23078505475998
72.40528031942067	70.33037862956014	76.30499880431425
71.19648225398629	69.94552947000935	76.58341583138693
69.94208592011456	69.07531561890987	76.07266274616475
68.65267267665706	68.03975940185263	75.21814934710427
67.80167560516041	67.28016441078952	74.54308930423188
68.07450778049977	67.1891071739059	74.54163464886642
68.44241709813525	67.33443812427835	75.03758367474317
68.25443488016106	67.08509262634631	75.02343997361355
67.82925391081744	66.70728669698678	74.78513113753091
67.09264793643521	66.2568497560988	74.4517713096946
66.28471715437188	65.6686093117486	73.71789763353205
65.74653116622322	65.07970377088807	73.03057265451734
65.40401218836438	64.49747310339738	72.28034746325127
64.65707682182313	63.732653494350295	71.17874814672986
63.3960446915777	62.7705330659258	69.98062129152117
63.407781637891766	63.10062210402658	69.56289445492533
65.02217241483933	65.15937925767027	70.50915576034154
66.11411891603852	66.60147023692195	71.27667535776386
66.33134416072696	66.82238342981162	70.91706067853723
66.31359349453362	66.69848437387829	70.5531549216861
66.07852007928409	66.05586032214231	70.5060045454999
65.68607632700942	65.17221163373009	70.30505842142732
64.50011838949553	63.94227789452191	69.34374051033878
63.651188530004625	63.0570409671623	68.1068993656328
65.2445246550303	64.30648301507799	68.44579317660482
67.29324975775684	66.02805161104273	69.57305736974284
67.4908888374554	66.29731057772642	69.69239977578279
67.05817412039099	66.19414941405618	69.4566029432776
66.91427595283331	65.75643929801303	69.04982794449393
66.93568512364037	65.09850210210143	68.42427367073836
67.13977024878388	65.2933507079038	68.38161274607528
67.41616681998053	65.85186524379301	68.61310778400242
68.10435508939932	66.50215537678066	68.9072857945469
69.04530764407502	67.230355395633	69.36153542287
69.3682363811257	67.34178330327607	69.45957315760492
69.05583797638627	67.0613303867351	69.24967322794656
68.69403608890104	66.69865983803038	68.93829812865957
68.58212912226408	66.25100938400873	68.632162284465
68.20964532988278	65.81096769776293	68.37016216913858
67.07095161644804	65.06253585854853	67.74038971718223
66.19675745474579	64.61456828138058	67.22365592385798
66.47066124605419	65.23339206664633	67.54660758326439
67.17984584151353	66.01831263413796	68.282992970019
67.80312819410554	66.3318459378941	69.10164557379159
68.39750349372348	66.455875661346	69.9907743883406
68.74818553414183	66.25457022279524	70.68540293082407
68.9641520222413	65.96480341898436	71.15649142973568
69.62526066587876	66.4915197846685	71.95486260573483
70.60970243216931	67.63545167345596	73.34876522230051
71.06858410683517	68.2478579574704	74.39009175109476
70.87901932908787	68.21138888881589	74.62323529376111
70.42042255118974	67.74123751810018	74.68028657726876
69.639661276241	66.62432188093457	74.47001195723722
68.60031223663229	65.42555279525216	73.94132677673565
67.40505129700213	64.45307119000849	73.36112072106604
66.4901234887161	63.76930505759241	72.61676490197412
66.68953252941924	64.2035727693799	72.20022415756371
67.00829866430053	64.77089747722856	72.08410470810422
65.92132809961905	63.825758878697435	71.51480858939831
64.3678427102372	62.4195068472208	70.7758990492253
63.6214058876976	61.76178340952606	70.2615249530219
63.39480824798253	61.52145552207934	69.98108946068466
62.7486179300472	60.826061201199494	69.41263695985518
61.58208136324454	59.54394591146375	67.95893883254314
61.60356575633416	59.821160082789795	67.26252275047405
63.2636233715637	62.31027215629043	68.45169293051184
64.86220121745366	64.37856408405705	69.74441244104533
66.04357667782591	65.24944376038229	70.28665417293293
66.7271101900174	65.79580381133881	70.62946757403459
66.52488097924255	66.05838925300296	71.02649288863776
66.25049679975105	66.15755264891598	71.41020061119436
65.82661253568878	65.73260565237753	71.09110089065051
65.79870608883428	65.60883683825814	70.85829194156167
67.7514978487129	67.46229288703202	72.12079422834007
69.66578244752034	69.31497730430148	73.54909291137633
69.44726598363653	69.0519816658639	73.9448021644859
68.91664750569238	68.43255759534452	73.98802703737714
69.30615012103945	68.63603038832916	74.12778511145724
69.72604485408688	68.77522075630922	74.54662594469197
69.34581670568922	68.42330159752221	74.85133744781943
69.23675532230213	68.19609982201263	75.17802753431836
71.08152935604551	68.82221082868149	76.74923984247228
72.80372409221455	69.53404783578915	78.61994159923519
72.00025485778055	69.22539109351376	79.13527552674938
70.35942577891083	68.58020960937807	78.99515352246956
69.13189591557348	68.4377697131885	78.95491620562383
67.82103913559499	68.02017408098916	78.7984375226661
66.42174685229838	66.367903346966	78.09131472485332
65.19141879221317	64.58133444132338	76.81382855797776
64.84005148218195	64.30003071852124	76.20024305584037
65.04032564382838	64.67294137075716	76.34500288511781
64.60583473050568	64.38211263399899	75.65279389797834
63.74731213578898	63.64107567643094	74.09407330693998
62.940796122272324	62.889076399769365	72.70418443728086
62.48440927025188	62.57955884989453	71.68937189171824
61.92704086679339	62.03394529200545	70.65155154093173
60.50670980224724	60.56808059669938	69.18108129524713
60.37095370227123	60.471568872262345	68.20476792355169
62.525228453879336	62.562553746218626	68.77948456256954
64.18349038347365	64.13448007278441	69.68916994342597
64.789902927992	64.50916572568643	69.77718061980163
65.30920950421378	64.72943253521892	69.78246354717146
65.58768148569958	64.9810587668961	70.25848323354822
66.54079287180625	65.71526127238454	71.00125436636637
