Output
45.976402282714844
46.4220085144043
47.350765228271484
49.54753112792969
53.69095993041992
58.366722106933594
61.35177230834961
62.46394348144531
62.48475646972656
62.01850128173828
61.37453842163086
60.682987213134766
59.986778259277344
59.30418395996094
58.6517448425293
58.04549789428711
57.4962158203125
57.007198333740234
56.57536697387695
56.19401168823242
55.855247497558594
55.55160140991211
55.27669906616211
55.025428771972656
54.793792724609375
54.57882308959961
54.378292083740234
54.19057846069336
54.014488220214844
53.849117279052734
53.693756103515625
53.547786712646484
53.410675048828125
53.28191375732422
53.161014556884766
53.04750061035156
52.94091033935547
52.840797424316406
52.746734619140625
52.65830993652344
52.57514190673828
52.49687576293945
52.42317581176758
52.353736877441406
52.28827667236328
52.22653579711914
52.16826629638672
52.11325454711914
52.06129837036133
52.012203216552734
51.965797424316406
51.92191696166992
51.88041687011719
51.84115219116211
51.80399703979492
51.76882553100586
51.73552322387695
51.70398712158203
51.674110412597656
51.64580535888672
51.618988037109375
51.593563079833984
51.5694580078125
51.546607971191406
51.524932861328125
51.504390716552734
51.48488998413086
51.46639633178711
51.4488410949707
51.43218231201172
51.41637420654297
51.4013671875
51.387123107910156
51.373600006103516
51.360755920410156
51.34856033325195
51.336978912353516
51.32598114013672
51.315528869628906
51.30560302734375
51.29616928100586
51.28721618652344
51.27870178222656
51.27061462402344
51.2629280090332
51.2556266784668
51.24868392944336
51.242088317871094
51.235816955566406
51.229854583740234
51.22419357299805
51.218807220458984
51.213687896728516
51.208824157714844
51.20419692993164
51.199798583984375
51.195613861083984
51.19164276123047
51.18785858154297
51.184261322021484
51.180850982666016
51.17759704589844
51.174503326416016
51.17156219482422
51.16876983642578
51.166114807128906
51.1635856628418
51.16118240356445
51.15888977050781
51.15671920776367
51.1546516418457
51.15268325805664
51.150814056396484
51.14903259277344
51.147342681884766
51.14573287963867
51.144203186035156
51.14274978637695
51.141361236572266
51.14004135131836
51.138790130615234
51.13759994506836
51.1364631652832
51.1353874206543
51.134361267089844
51.133384704589844
51.1324577331543
51.13157272338867
51.130733489990234
51.129940032958984
51.12917709350586
51.12845230102539
51.12776565551758
51.12710952758789
51.126487731933594
51.12589645385742
51.125335693359375
51.12479782104492
51.12428665161133
51.12380599975586
51.12334060668945
51.122901916503906
51.12248611450195
51.12208557128906
51.12171173095703
51.1213493347168
51.121009826660156
51.12068176269531
51.12037658691406
51.120079040527344
51.11980056762695
51.119529724121094
51.11927795410156
51.11903381347656
51.11880874633789
51.11859130859375
51.118377685546875
51.11818313598633
51.11799621582031
51.11781692504883
51.117645263671875
51.11748504638672
51.11733627319336
51.117183685302734
51.11704635620117
51.116912841796875
51.116790771484375
51.116668701171875
51.116554260253906
51.11644744873047
51.1163444519043
51.11624526977539
51.11614990234375
51.11606216430664
51.1159782409668
51.11589431762695
51.11581802368164
51.115745544433594
51.11567687988281
51.11560821533203
51.11554718017578
51.1154899597168
51.11543273925781
51.115379333496094
51.115325927734375
51.11527633666992
51.11522674560547
51.11518478393555
51.115142822265625
51.11510467529297
51.11506271362305
51.115028381347656
51.114994049072266
51.114959716796875
51.114933013916016
51.114898681640625
51.1148681640625
51.114845275878906
51.11482238769531
50.8254508972168
49.7664680480957
48.07731628417969
46.537071228027344
45.77322006225586
45.865325927734375
46.47325134277344
47.197208404541016
47.82633590698242
48.343292236328125
48.8028678894043
49.24325180053711
49.67082595825195
50.0775146484375
50.45468521118164
50.797096252441406
51.10238265991211
51.37031555175781
51.60248947143555
51.80208206176758
51.97333908081055
52.12092208862305
52.24934005737305
52.36249542236328
52.463478088378906
52.55449676513672
52.63698959350586
52.7117919921875
52.77931213378906
52.839717864990234
52.893123626708984
52.93963623046875
52.979469299316406
53.01292419433594
53.040401458740234
53.06240463256836
53.079463958740234
53.0921630859375
53.101078033447266
53.10676193237305
53.1097412109375
53.11049270629883
53.109439849853516
53.1069450378418
53.10334396362305
53.09888458251953
53.09379577636719
53.088253021240234
53.0823974609375
53.07634735107422
53.070186614990234
53.0639762878418
53.057769775390625
53.051605224609375
53.045509338378906
53.03949737548828
53.03358840942383
53.02779006958008
53.02210998535156
53.01655197143555
53.01112365722656
53.005828857421875
53.00067138671875
52.99565124511719
52.99077224731445
52.98603820800781
52.981449127197266
52.97700881958008
52.972721099853516
52.96857833862305
52.9645881652832
52.96074295043945
52.95705032348633
52.95350646972656
52.950111389160156
52.94685363769531
52.943748474121094
52.94077682495117
52.93794250488281
52.93524169921875
52.93267059326172
52.93022537231445
52.92790603637695
52.92570495605469
52.923614501953125
52.9216423034668
52.91976547241211
52.917999267578125
52.916324615478516
52.91474533081055
52.91325759887695
52.9118537902832
52.9105339050293
52.9092903137207
52.908119201660156
52.90701675415039
52.905982971191406
52.90501022338867
52.90409851074219
52.90324401855469
52.902435302734375
52.90168380737305
52.900978088378906
52.90031814575195
52.89970016479492
52.89912033081055
52.89857482910156
52.8980712890625
52.89759826660156
52.89715576171875
52.8967399597168
52.8963508605957
52.895992279052734
52.895652770996094
52.89533996582031
52.895042419433594
52.894771575927734
52.89451599121094
52.8942756652832
52.8940544128418
52.89384841918945
52.893653869628906
52.89347457885742
52.893306732177734
52.893150329589844
52.89300537109375
52.89286804199219
52.89274597167969
52.89262771606445
52.89251708984375
52.892417907714844
52.89231872558594
52.892234802246094
52.89215087890625
52.8920783996582
52.892005920410156
52.891937255859375
52.891876220703125
52.891822814941406
52.89176559448242
52.89171600341797
52.89167022705078
52.89162826538086
52.8915901184082
52.89155197143555
52.89152145385742
52.8914909362793
52.891456604003906
52.89143371582031
52.89140319824219
52.89138412475586
52.891361236572266
52.89133834838867
52.891319274902344
52.89130401611328
52.89128494262695
52.891273498535156
52.891258239746094
52.89124298095703
52.89122772216797
52.89122009277344
52.89120864868164
52.89120101928711
52.89118957519531
52.89118194580078
52.89117431640625
52.891170501708984
52.89116287231445
52.89115524291992
52.891151428222656
52.891143798828125
52.89113998413086
52.89113235473633
52.89112854003906
52.8911247253418
52.89112091064453
52.891117095947266
52.891117095947266
52.89111328125
52.89111328125
52.89111328125
52.89110565185547
52.89110565185547
52.8911018371582
52.8911018371582
52.89109802246094
52.89109802246094
52.89109802246094
52.89109420776367
52.891090393066406
52.891090393066406
52.891090393066406
52.891090393066406
52.89108657836914
52.89108657836914
52.89108657836914
52.89108657836914
52.89108657836914
52.89108657836914
