      Time       ABP     LCBFV     RCBFV
      -9.8     68.76     60.47     61.50
      -9.6     68.80     60.30     62.13
      -9.4     68.82     60.15     62.57
      -9.2     68.81     60.03     63.28
      -9.0     68.78     59.90     62.72
      -8.8     68.71     59.81     62.29
      -8.6     68.64     59.74     62.00
      -8.4     68.71     59.69     61.72
      -8.2     68.43     59.70     61.94
      -8.0     68.23     59.72     62.16
      -7.8     68.11     59.77     62.39
      -7.6     68.17     59.88     62.68
      -7.4     68.02     59.76     62.69
      -7.2     68.02     59.79     62.85
      -7.0     68.18     59.47     62.76
      -6.8     68.35     60.33     63.68
      -6.6     69.18     61.10     64.55
      -6.4     69.96     61.78     65.38
      -6.2     70.65     62.31     65.93
      -6.0     71.33     62.91     67.03
      -5.8     71.95     63.37     67.88
      -5.6     72.50     63.68     68.50
      -5.4     73.05     63.90     68.94
      -5.2     73.38     63.71     68.78
      -5.0     73.69     63.51     68.57
      -4.8     73.98     63.51     68.33
      -4.6     74.24     63.07     67.98
      -4.4     74.51     62.72     67.59
      -4.2     74.75     62.46     67.16
      -4.0     74.96     62.04     66.82
      -3.8     75.13     62.36     66.11
      -3.6     75.31     62.59     65.46
      -3.4     75.42     62.74     64.85
      -3.2     75.50     62.75     64.26
      -3.0     75.45     62.81     63.83
      -2.8     75.35     62.73     63.42
      -2.6     75.19     62.54     63.02
      -2.4     75.18     62.50     62.67
      -2.2     74.70     61.56     62.25
      -2.0     74.26     60.74     61.88
      -1.8     73.86     60.05     61.56
      -1.6     73.15     59.26     61.22
      -1.4     73.19     59.29     61.12
      -1.2     73.11     59.20     61.01
      -1.0     72.90     59.01     60.87
      -0.8     72.59     58.76     60.61
      -0.6     72.13     58.19     60.68
      -0.4     71.56     57.60     60.59
      -0.2     70.87     56.97     60.36
       0.0     70.45     56.44     60.12
       0.2     69.03     55.44     59.21
       0.4     67.72     54.60     58.36
       0.6     66.54     53.91     57.60
       0.8     65.61     53.39     56.98
       1.0     64.50     53.02     56.06
       1.2     63.60     52.82     55.41
       1.4     62.92     52.58     54.79
       1.6     62.51     52.89     54.93
       1.8     62.14     53.26     55.23
       2.0     62.06     53.71     55.68
       2.2     61.78     54.24     56.12
       2.4     62.81     54.79     57.18
       2.6     63.87     55.43     58.21
       2.8     64.98     55.59     59.12
       3.0     66.00     57.05     60.27
       3.2     67.48     58.29     61.33
       3.4     68.79     59.28     62.32
       3.6     69.98     60.16     63.20
       3.8     70.88     60.28     64.14
       4.0     71.65     60.46     64.93
       4.2     73.00     60.77     65.85
       4.4     72.79     61.02     65.84
       4.6     72.80     61.38     65.95
       4.8     73.02     60.93     65.34
       5.0     73.17     62.62     66.71
       5.2     74.79     63.87     67.69
       5.4     75.95     64.66     68.28
       5.6     77.08     65.08     68.59
       5.8     76.62     64.41     67.89
       6.0     76.10     63.73     67.20
       6.2     75.99     63.09     66.68
       6.4     74.87     62.29     65.73
       6.6     73.94     61.54     64.96
       6.8     73.20     61.18     64.30
       7.0     72.59     60.08     64.01
       7.2     72.47     59.25     63.86
       7.4     72.37     58.71     63.84
       7.6     72.31     58.46     63.95
       7.8     72.16     58.92     64.42
       8.0     72.07     59.28     64.82
       8.2     71.74     59.46     65.12
       8.4     72.21     59.83     65.45
       8.6     72.49     59.93     65.65
       8.8     73.06     60.16     65.87
       9.0     72.43     58.88     65.49
       9.2     71.89     57.87     65.17
       9.4     71.44     57.14     64.81
       9.6     71.09     56.69     64.75
       9.8     70.71     56.51     64.66
      10.0     70.50     55.70     65.16
      10.2     70.43     57.00     64.40
      10.4     70.67     58.12     63.94
      10.6     71.02     59.04     63.80
      10.8     71.39     59.82     63.87
      11.0     72.16     60.07     64.98
      11.2     72.92     60.38     65.86
      11.4     73.55     60.68     66.54
      11.6     74.51     61.40     66.87
      11.8     75.36     62.00     67.04
      12.0     76.40     62.62     67.25
      12.2     76.68     62.67     66.71
      12.4     77.03     62.77     66.26
      12.6     77.44     62.78     66.05
      12.8     77.91     63.27     65.56
      13.0     78.41     63.67     65.30
      13.2     79.00     64.49     64.92
      13.4     79.67     63.93     65.56
      13.6     80.64     63.70     66.17
      13.8     81.56     62.37     66.21
      14.0     82.32     64.49     67.41
      14.2     83.52     66.06     68.25
      14.4     84.40     67.08     68.73
      14.6     85.27     67.60     68.92
      14.8     84.96     66.90     68.25
      15.0     84.64     66.15     67.55
      15.2     84.32     65.57     67.08
      15.4     83.98     64.29     65.94
      15.6     83.70     63.16     64.96
      15.8     83.37     62.17     64.15
      16.0     83.38     61.37     63.49
      16.2     82.38     60.56     63.06
      16.4     81.57     59.97     62.78
      16.6     80.95     59.59     62.62
      16.8     80.31     59.39     62.61
      17.0     80.44     59.96     62.87
      17.2     80.53     60.36     63.16
      17.4     80.60     60.67     63.14
      17.6     80.62     60.59     63.98
      17.8     80.89     60.39     64.59
      18.0     80.96     60.08     64.98
      18.2     81.34     59.86     65.29
      18.4     80.41     58.79     64.81
      18.6     79.55     57.89     64.32
      18.8     78.76     57.16     63.82
      19.0     78.09     56.54     63.40
      19.2     77.37     56.41     62.60
      19.4     76.74     56.32     61.95
      19.6     76.21     56.26     61.43
      19.8     75.67     56.23     61.03
      20.0     75.50     56.24     60.89
