Time	ABP	LCBFV	RCBFV
-78.0	0.06741172682284972	0.1730658881203353	0.14857957511978848
-77.6	0.15612652045881448	0.2291120479841542	0.17165727260177732
-77.2	0.2975677181095899	0.34539832788151914	0.2048825004517001
-76.8	0.4541929961230602	0.5607664652425783	0.26561882810365267
-76.4	0.6022759326594176	0.7575270329198771	0.386743981399142
-76.0	0.728842978426972	0.8304112178111267	0.5977128176035631
-75.6	0.8286774149961178	0.8305815151971254	0.8265318832945936
-75.2	0.9016965055123313	0.8045869093561664	0.941938453388238
-74.8	0.9508399671791976	0.7747567419351045	0.9716713646739423
-74.4	0.9804938551142541	0.7485897744974075	0.9720838595165109
-74.0	0.9954043304929681	0.7265865781473737	0.953835548920714
-73.6	1.0	0.707675569484925	0.9043796710804215
-73.2	0.9980295716085953	0.6911162129073101	0.811931295515647
-72.8	0.9924249549652986	0.6767338245807095	0.7124778455278244
-72.4	0.9853119355764359	0.6646442583328702	0.658106098401054
-72.0	0.9781062734164401	0.6549718828608402	0.6375259078121305
-71.6	0.9716492296567552	0.6477004425050468	0.6198156225732543
-71.2	0.9663511315561246	0.6426392557984397	0.5991683426071401
-70.8	0.9623236563673749	0.639457790996377	0.5822861918679587
-70.4	0.9594907526201965	0.6377535270046799	0.571675587556685
-70.0	0.9576746622991714	0.6371182661496371	0.5648463606808822
-69.6	0.9566577430203744	0.637186127077694	0.559412907332097
-69.2	0.9562231973496089	0.6376598634423809	0.5547850506453549
-68.8	0.9561788834733969	0.6383188627209262	0.5510909418138068
-68.4	0.9563685425469809	0.6390124375293564	0.5482739741754474
-68.0	0.9566743894794315	0.6396500206214815	0.5460652660857566
-67.6	0.9570143460368283	0.6401838771239521	0.5442321012676037
-67.2	0.9573364377578013	0.640598267429882	0.542666507754574
-66.8	0.9576121506577112	0.6408975779870913	0.5413312719077568
-66.4	0.9578299177351507	0.6410962582707564	0.5401980903961494
-66.0	0.957989407519589	0.641214692361928	0.5392326323275185
-65.6	0.958096919831518	0.6412727482889728	0.5384034495563057
