VFSCd	VFSCi	PAMn
52.02011162399948	52.02011162399948	123.52302865947966
52.2231350789516	52.2231350789516	122.7287299540665
52.71197023800457	52.71197023800457	122.67227836956984
52.928595424450876	52.928595424450876	121.95334214860972
52.90652615764321	52.90652615764321	121.06525867677065
52.99898025001107	52.99898025001107	120.75069328254864
52.998809356336345	52.998809356336345	120.7701193291997
52.63872911645017	52.63872911645017	120.56091446984598
52.462451601461765	52.462451601461765	120.38939465296457
52.76077266118782	52.76077266118782	121.01510175098959
53.797058741169536	53.797058741169536	121.67282225278841
54.376517617494606	54.376517617494606	121.91892755712956
53.71496793102928	53.71496793102928	122.61263911680253
54.22515183373575	54.22515183373575	124.51655824046996
55.037661288678734	55.037661288678734	126.69848026805091
54.80280040593607	54.80280040593607	127.88116194148466
54.11778779468387	54.11778779468387	128.27091343088463
53.409342256786765	53.409342256786765	128.57417869435875
54.07364589180888	54.07364589180888	128.9656869273787
55.042211298434644	55.042211298434644	128.9101026752936
54.45403870441208	54.45403870441208	128.32216831080748
53.73085283291467	53.73085283291467	127.43537326291171
53.89668693369788	53.89668693369788	126.57428382507399
54.72003341869446	54.72003341869446	125.87553373819512
55.20922968594302	55.20922968594302	125.667267722423
54.97777991948308	54.97777991948308	125.38142255060946
55.30531797415091	55.30531797415091	124.90254943197247
56.55586578745753	56.55586578745753	124.4094385510635
56.61188885648913	56.61188885648913	124.68032398595906
56.85041601731821	56.85041601731821	125.04412277148643
57.11145733178016	57.11145733178016	125.34475263412055
56.84911032818466	56.84911032818466	125.1917519693425
56.25612475979917	56.25612475979917	124.2825955452945
56.24166438626758	56.24166438626758	123.87411937093347
56.81186441417776	56.81186441417776	124.55759895470926
57.152655950920916	57.152655950920916	125.40750557234266
56.67174798049442	56.67174798049442	125.3508808220969
55.18524588360492	55.18524588360492	124.41875761941752
53.9754697587565	53.9754697587565	123.66657923095278
53.96165958402034	53.96165958402034	123.51247501267162
54.69360673901949	54.69360673901949	123.47700424456575
55.543409403156915	55.543409403156915	123.10600657335884
55.48465797315437	55.48465797315437	122.54133526065169
54.7701334634178	54.7701334634178	121.70460917727827
54.491229677885265	54.491229677885265	120.73110729762699
55.50371289141447	55.50371289141447	120.57581750538453
55.891523368578305	55.891523368578305	120.66479699969723
