      Time       ABP     LCBFV     RCBFV
      -9.8     80.48     57.66     67.80
      -9.6     79.94     57.27     66.80
      -9.4     79.49     57.00     66.07
      -9.2     79.14     56.84     65.63
      -9.0     78.79     56.77     65.44
      -8.8     78.78     57.05     66.03
      -8.6     78.77     57.27     66.53
      -8.4     78.78     57.59     66.98
      -8.2     78.75     57.32     67.20
      -8.0     78.72     57.20     67.38
      -7.8     78.71     56.59     67.48
      -7.6     78.67     57.56     67.64
      -7.4     78.77     58.27     67.73
      -7.2     78.79     58.72     67.76
      -7.0     78.87     59.01     67.78
      -6.8     78.56     58.37     67.52
      -6.6     78.29     57.87     67.32
      -6.4     78.07     57.40     67.06
      -6.2     77.90     57.31     67.16
      -6.0     77.81     57.27     67.23
      -5.8     77.73     57.30     67.27
      -5.6     77.75     57.38     67.26
      -5.4     77.52     57.70     67.09
      -5.2     77.41     57.93     67.00
      -5.0     76.98     58.18     66.84
      -4.8     77.65     58.06     67.16
      -4.6     78.19     57.98     67.39
      -4.4     78.58     58.25     67.90
      -4.2     78.95     57.90     67.55
      -4.0     78.75     57.75     67.29
      -3.8     78.62     57.79     67.13
      -3.6     78.31     57.55     66.93
      -3.4     78.56     58.99     67.21
      -3.2     78.73     60.00     67.43
      -3.0     78.82     61.90     67.85
      -2.8     78.97     60.55     67.68
      -2.6     78.61     59.50     67.59
      -2.4     78.38     58.73     67.57
      -2.2     77.83     57.95     67.50
      -2.0     78.46     58.46     67.91
      -1.8     78.94     58.83     68.22
      -1.6     79.26     59.04     68.23
      -1.4     79.48     59.13     68.53
      -1.2     79.39     59.07     68.62
      -1.0     79.22     58.87     68.52
      -0.8     78.71     58.66     68.21
      -0.6     78.70     57.87     67.70
      -0.4     78.47     57.09     66.98
      -0.2     78.02     56.33     66.07
       0.0     77.71     55.58     65.01
       0.2     76.12     54.81     62.99
       0.4     74.71     54.08     61.30
       0.6     73.48     53.55     59.71
       0.8     72.44     52.66     59.05
       1.0     71.76     51.96     58.54
       1.2     71.12     51.45     58.16
       1.4     70.57     51.11     57.88
       1.6     69.90     51.27     58.18
       1.8     69.32     51.40     58.33
       2.0     68.83     51.46     58.79
       2.2     68.44     51.57     57.92
       2.4     67.95     51.61     57.28
       2.6     67.70     51.60     56.87
       2.8     67.60     51.55     56.68
       3.0     67.97     51.05     56.96
       3.2     68.50     50.80     57.29
       3.4     69.14     50.67     57.83
       3.6     69.98     51.12     57.92
       3.8     70.96     51.64     58.28
       4.0     72.06     51.89     58.08
       4.2     73.22     53.09     60.14
       4.4     75.16     54.07     61.81
       4.6     76.75     54.87     63.55
       4.8     78.07     55.33     63.94
       5.0     78.70     55.60     64.19
       5.2     79.14     55.66     64.30
       5.4     79.59     55.58     64.31
       5.6     79.32     54.85     63.95
       5.8     79.06     54.25     63.62
       6.0     78.96     53.74     63.36
       6.2     78.48     53.47     62.93
       6.4     78.12     53.26     62.62
       6.6     77.67     53.07     62.32
       6.8     77.74     53.05     62.42
       7.0     77.83     53.06     62.52
       7.2     77.92     52.95     62.47
       7.4     78.00     53.21     62.78
       7.6     78.28     53.37     62.98
       7.8     78.43     53.44     62.96
       8.0     78.49     53.44     63.06
       8.2     78.25     53.35     62.98
       8.4     77.97     53.16     62.74
       8.6     77.83     52.89     62.36
       8.8     77.15     52.31     61.45
       9.0     76.63     51.84     60.69
       9.2     76.32     51.47     60.10
       9.4     76.03     51.26     59.49
       9.6     75.95     51.13     59.16
       9.8     75.85     51.06     59.05
      10.0     76.54     51.16     59.83
      10.2     77.22     51.27     60.43
      10.4     77.76     51.37     60.88
      10.6     78.66     51.57     60.87
      10.8     79.42     51.71     60.86
      11.0     80.09     51.84     60.82
      11.2     80.54     51.65     60.91
      11.4     80.89     51.58     60.92
      11.6     81.31     51.44     60.89
      11.8     81.22     52.13     60.52
      12.0     81.16     52.51     60.20
      12.2     81.12     52.99     59.90
      12.4     81.12     51.81     59.81
      12.6     81.15     50.99     59.69
      12.8     81.58     50.22     59.87
      13.0     81.26     50.72     59.12
      13.2     81.18     51.19     58.75
      13.4     80.55     51.56     58.12
      13.6     81.76     52.04     59.46
      13.8     82.80     52.43     60.55
      14.0     83.65     52.68     61.46
      14.2     84.33     52.94     61.98
      14.4     84.88     53.08     62.30
      14.6     85.22     53.51     63.24
      14.8     85.49     52.90     62.19
      15.0     84.89     52.41     61.43
      15.2     84.43     52.06     60.97
      15.4     83.97     51.80     60.67
      15.6     84.02     51.91     61.42
      15.8     84.08     52.00     61.99
      16.0     84.27     52.05     62.69
      16.2     84.22     52.14     62.35
      16.4     84.24     52.20     62.15
      16.6     84.34     52.41     61.65
      16.8     84.40     52.19     62.22
      17.0     85.00     52.04     62.69
      17.2     85.46     51.96     63.06
      17.4     85.52     51.73     63.31
      17.6     86.02     52.28     63.55
      17.8     86.21     52.59     63.66
      18.0     86.11     53.72     64.26
      18.2     86.10     52.45     63.42
      18.4     84.47     51.44     62.74
      18.6     83.10     50.68     62.21
      18.8     81.83     50.04     61.82
      19.0     81.17     49.99     61.64
      19.2     80.69     50.09     61.60
      19.4     80.39     50.32     61.70
      19.6     79.70     50.61     61.87
      19.8     80.69     51.68     62.76
      20.0     81.35     52.47     63.42
