<<<<<<< HEAD
VFSCd	VFSCi	PAMn
41.08000000000002	49.88	70.98000000000005
41.283037303876156	49.709482269925125	70.37127306984996
41.355948282124615	49.64030603765906	71.24297572573289
41.789697516027054	49.973727687710515	71.01065050827995
41.96021508062404	50.25938292396388	71.80648341609187
41.761985679814906	50.26686704475635	72.23680411255417
41.29739297388394	49.89622902841312	71.96627986725025
40.937034199054494	49.79456626026667	72.29932774490226
42.05654370944161	50.66073162328205	72.6464424869368
44.23991740464776	52.40209073627461	73.79134614633497
45.109058228870495	53.91694296418902	75.26751509939929
44.289665774496385	53.44789835273603	75.25992160283818
43.022453503277376	51.47879292128546	74.50752021757292
41.893634925578695	50.21985080667046	73.78609174580716
41.09598949938251	49.75912633462273	73.37473811579673
40.52498308538612	49.35731878597785	73.39098260325515
40.29892349412229	49.21120108562232	73.04728918256367
40.52623728272155	48.90164344365317	72.56744607307247
40.239822128435016	48.03860481237874	72.11593517387931
39.16094744592973	47.035706696456586	71.26551640208538
38.29928545819429	46.06548879994268	70.49064195786154
37.948768943975004	45.343242680750116	69.86357629738315
37.83945298065906	45.358155142814276	69.29627746741748
37.89529736018481	46.043166895783024	69.00906920406894
38.19970023685316	46.78793380105349	68.81230414332559
38.890633500600025	47.27201463854236	68.91364596888802
39.54031376571925	47.857485494111764	69.34399090819325
39.83246691265958	48.778624756345245	69.86232674673657
40.16950874622532	49.44308031719838	70.63085815057678
40.64557310728846	49.443593916181705	71.30581154302395
41.02657976877965	49.500920101081874	71.74696699757506
41.23681345614497	50.29572284145537	72.21664463679735
41.35580840961056	51.09070195506713	72.45756242843437
41.595191265308976	50.91659497536324	72.5172008496983
41.91244175893695	50.36592512088525	72.56814785603585
42.25313098877439	50.4483550262313	72.63931498547406
42.64026280581853	50.85158260871121	72.90170778586722
42.82662027388109	50.942838872891755	73.0292595389421
42.75876504258681	50.823579520434876	72.93765302071046
42.21850913456458	50.57072654073277	72.91362723181912
41.068345317227504	50.1436335586833	72.79532077131044
40.33596598737968	49.89808365673775	72.73916618446933
40.34498091374354	49.95005927564454	72.91199663297586
40.253238357310934	49.91857387216788	73.01642547765833
40.30073949992871	49.792622105960426	73.05794423039609
40.40663406277884	49.75526564464466	73.1311490736044
39.682196193816665	49.60947438475076	73.32771572648849
39.303792468500625	49.67593824077943	73.68664530461304
40.625078804518274	50.62846202094963	73.93330920431578
42.2981045276617	51.69538000221044	74.13967388985964
43.096022526091694	51.66335091587403	74.55531836650212
43.63492992311949	51.35049183192159	75.1112925429495
44.338247492769554	52.197414983257694	75.76913075155792
45.084791559197605	53.70034245367533	76.50119592267855
45.899470239610736	54.52015790584414	77.22014939957971
46.4230401684436	54.56543756109161	77.7652576762286
46.188114027813626	54.45651355668933	77.95962718754048
45.415546598276	54.139484412551205	77.8004133242885
44.4848211692854	53.253740565614464	77.19918062819384
43.56654962098836	52.084956344535435	76.25664091484856
42.9683547599682	51.13034280425162	75.48851954210495
42.71629237277373	50.38732406783309	75.02188883522973
42.45591666886246	49.6629992386888	74.52239436445892
42.148952152056445	48.99742488361073	73.85074153109883
41.91072295898097	48.49278770123111	73.19867923580458
41.76899459004196	48.13694485881291	72.80415769678764
41.78748751160037	48.063236577799614	72.554886617129
41.84935253562459	48.42419960991259	72.15167822741664
42.119210746588976	48.91675675281961	71.83165440991534
42.845703344867665	49.241322487903055	72.15145017319769
43.40747982947047	49.54641631429172	72.76073885439018
43.47190103019875	49.964655109058505	72.92069252611753
43.3980638972578	50.45868469877169	72.9936676901396
43.261602860838714	51.02280235873389	73.42058721807301
43.73691933348565	51.843376693182336	74.02554244762446
45.080301614467196	53.00429126606188	74.88611025319905
45.94919110312731	53.93149851132521	75.72869077536735
46.015330127299414	54.40358796483133	76.29172556446167
45.867610472624975	55.1868131732052	77.04982798986394
45.95567779140779	56.35391959028601	78.03046010199542
47.43494070133516	57.17278336717876	79.18193481214807
49.26876748956961	57.626607708398694	80.49349783475799
48.857262202532915	57.881742407465545	81.21053680191922
47.02986218532408	57.45504310153857	81.21453846330444
45.58487355616878	56.24542994384374	80.96451588747675
44.54840392703122	55.01672837089397	80.58930937745134
44.238033045505574	54.1511320503767	80.40819495023955
