<<<<<<< HEAD
<<<<<<< HEAD
VFSCd	VFSCi	PAMn
51.120000000000026	48.01000000000001	70.57000000000004
52.70854663260514	48.4771245855802	69.32684819015884
52.676670395451325	47.28427220014199	68.81138261232324
53.859683881904076	48.6958578566483	68.33744345835353
53.91043520526188	49.23953002041168	68.46789138485423
54.4677821123263	49.95030360342451	69.49016016800742
55.12599467461531	50.570288755549306	70.73756256686103
54.144856192033544	48.96860350132514	71.53611509949792
52.613857361399596	47.0420156557197	71.7996527136345
49.4766328672384	44.95324532463977	71.68693104858782
45.992221716073985	42.91828499622056	71.3758070976714
45.30439244949704	42.27948766271709	71.07579435228497
46.25720861720859	42.25674085009571	70.763097488468
48.00515799971273	43.35538585861096	70.55911925618946
50.124258394164045	45.17860983923738	70.54478122666661
50.92356133443011	45.66159041809602	70.26221896112807
50.82275434041879	45.58797641523982	69.80387133957518
50.487422091398045	45.89342455487575	69.81172996541588
49.911048115910916	46.093976891361244	70.1106177545289
49.1749335680473	45.677342585847235	70.03489838944557
48.11585991905428	44.51013242038111	69.52967228389669
47.65978718241746	43.61461178923211	68.94494574604151
47.92450032922643	43.084491312903246	68.18800199234418
48.53065524890058	43.11474953144165	67.50210753716331
50.09593704250394	44.663473980342516	67.66064850396926
51.09183527917362	45.74520904948882	67.85701385562527
50.88610431457689	45.587841289019146	67.23372987976872
51.58844462896434	46.60295550349995	67.2560795493023
52.37068378136517	47.88133390407064	68.34514090526683
51.50181254292904	47.16772571728194	68.94782509253541
49.762323652107035	45.31476881346221	68.83039397174132
47.90060511331829	43.63985892841439	68.50940816835777
46.43083976947046	42.397069117794395	67.95636483335596
45.434723806737416	41.64251626217891	67.43434336425705
44.907931143798926	41.53118622516007	67.14779468918888
46.08042858429061	42.19379842672969	67.02194477500566
48.60730942391204	43.83550137353348	67.49915640115842
50.381934822819694	46.05052780009192	69.00364021897694
51.04315642365713	47.19432444217915	70.73738166485023
51.024346750155004	46.81534325265739	71.75789899064115
49.69966909125625	45.78294510033963	72.18456305826969
47.37495947958622	44.331641637492055	72.0174776516402
45.612996640148474	43.05064636976079	71.43515348884681
44.41657412749295	41.711268269886915	71.00540499474832
43.554284754291565	40.17878692917498	70.36548170335796
44.577720632428395	40.81780362723867	70.18165792746487
46.63246002038365	42.84109809969789	71.19173148807138
46.93599668344421	42.900714894909015	71.15627559240782
46.56051586596068	42.31821622323626	69.93832176685667
47.28579088622847	42.70234108436676	70.17158786991696
47.38934247461032	42.4224766495254	70.86901749495064
46.07086474256078	41.28750487380773	70.5035651329055
44.92431187344222	40.057244844835175	69.94051279027765
44.20262054852284	38.72205893115243	68.76769187615798
43.52345003086136	38.12367972688537	67.10276903463298
43.762026047189686	38.86490573084282	66.1645260484932
45.06242862084913	39.932780998667624	65.3696350896193
47.12384409100614	41.30101569961561	65.01345267610706
49.88088628933385	43.97450526771952	66.30668055256999
51.25759266031426	46.02941404440309	67.68168533019887
50.850118603473604	45.81377729734774	67.62168511017154
51.386657708174354	45.51904267204823	67.46892717975503
51.391399886470964	45.318436238170264	67.98757534230502
48.97801364003713	44.09627022073793	68.42823273121623
48.00660726871319	43.86592876293109	69.41170483720612
48.739794242600716	44.391312088933546	71.29642741576075
47.1057055553629	43.2502970687621	72.07790576970596
44.456878839535015	41.37038261464903	71.28860670935757
43.699731725782456	40.48736752002343	70.61456985122112
43.781153468990695	40.50541795771067	70.15136586769472
44.202421249289046	41.08857332385304	69.78468843981783
45.87918564044356	42.393780995351996	70.11978177744383
47.470544719742065	43.43304478018989	70.38496931735615
47.22337701207321	42.69951123587996	70.19297402977875
46.49017063921358	42.23343061999365	70.30907824668277
46.425948231010686	43.31865306231743	70.63729495674924
45.840429860090964	42.86767740599849	70.74449780815827
45.03925994361989	41.62401270975205	70.45716947363579
44.67310662213738	41.830859626220736	69.67201200026132
43.82507497581671	40.73625978640462	68.51140466748532
43.607962713612594	39.05328567101461	67.3413033750956
45.4600566664615	40.553002805300565	67.35546939666901
47.717709682035526	43.07901330083659	68.62791748148058
48.614407537650365	43.5110593602737	68.96898566841384
48.13317133939673	42.8022949002572	68.23622695639592
46.727327741771774	42.0329416040809	68.19194939901404
44.790513220499584	40.83818011809862	68.38564897281276
43.0353494930363	39.55025594365528	68.18599204052708
42.184020131098855	39.20992017736015	68.14986401817077
41.74116966723236	38.859926939535114	67.95484129685956
41.23609830707043	37.51167476131351	67.24422296983984
41.16941657886689	36.919030338011865	66.1928148952766
41.73525364866338	37.72459643027611	65.3862113082613
43.62570420052201	39.46138929461455	65.88569567272744
46.707398227759576	42.57713512860445	67.20038000544892
48.375726172717755	45.14388802749073	68.14314496615212
47.89512821177752	45.44580240860406	69.01063209437616
46.99604346121499	45.239310454642045	70.01997316902045
45.88745103089937	44.76659132192331	71.00769279497685
43.95757366047843	42.60401999023101	71.7211899964083
41.48008255374441	39.544680616983044	71.25565630583668
39.663716047203664	36.97628431587754	69.95644976122009
