VFSCd	VFSCi	PAMn
81.19000000000003	86.46000000000005	87.10000000000004
78.85775681833708	85.46742944642816	86.9271640263235
75.83736800693656	83.57281988219077	86.10855007118926
77.63175432954647	84.43038567960527	87.07615399531315
76.75765098424078	84.25173533282516	87.19088246641465
74.97927704427013	83.88017695892759	87.10030873152648
73.83122967188541	82.32974647497782	86.56006807948974
72.2159901914357	80.64773357627328	85.20032018638268
72.6040459860877	81.6519304810444	84.85974268590424
72.49714324240911	81.46832953949362	84.54882785742659
71.18234975847918	79.8983056368032	83.76718872933179
71.1210695888109	79.70035762483887	83.5288953712706
70.50975840820838	79.44318379091398	83.06599144416366
70.32140933598495	79.71116054470436	82.85564163929847
71.85707669600093	80.71099653057958	83.60990820947158
72.87443135570815	81.64502114669263	84.51245849327569
73.46387179907897	83.2324248475823	85.47651516610038
73.26420247123222	83.17278221367904	86.4054017217986
72.08227276208207	80.97345114881946	87.40683532596297
71.83168670559014	79.85721885085104	88.83457391008854
71.66042792481385	80.27876463240224	89.87009433737263
70.98446456719437	80.50268860300694	90.12891996447557
70.75882445405006	78.57582154729118	89.90602381080818
69.92230439034729	75.69897019809376	89.30298063326084
68.18637260848843	74.91864179683608	88.52694168660975
66.53704718361985	74.79726370823435	87.66705470788266
65.47766486213405	74.29943672341413	87.07059159169908
65.30710420111768	74.31903757205681	86.43062007110552
65.5536585467265	73.94972528929063	85.1402115616307
65.84012742843909	74.11062169398252	84.4055359760682
65.97821885549895	74.75088112550678	84.73184699849573
65.86117693253954	74.41427097639269	85.37736104924946
66.29896136364971	74.95750947426829	86.80174119119238
66.93441103811033	75.78238715163658	88.37893078744084
66.5753548813084	75.23543069458108	88.89822326115949
65.80376963965719	75.35728803688377	89.12569871931473
65.34335516952311	75.2841690412604	89.1796487762023
64.69234067029493	73.45494210901974	88.63096425289348
63.789766932492384	72.14763752106144	88.46665272843818
63.66112474406735	71.93267020987228	88.99742408587399
64.30647074109767	71.62522538361547	89.4620209157045
63.85270435063757	71.03367985824103	89.36521634440575
61.783221056387426	70.04842792794112	88.39086000096286
59.76486625951605	68.76308609120578	87.06559256211642
58.67835888931654	67.12944256415757	86.48514650749871
57.89446021108243	65.14763167088712	86.40612845213235
56.93170741061115	63.675183028095105	86.00904717955719
56.57574949509157	63.609941303128544	85.71960988073259
57.13549064624899	64.59105850764654	85.84474171146884
57.414464358935795	65.10307796625442	85.82190378013348
57.18135202818701	64.791099278861	85.46660710941966
56.95258109874111	64.37181460086792	84.59790802387492
57.06365058023087	64.10614572360392	83.59647186579805
58.23019981709535	64.93005345365331	83.46291548197321
59.64193914108828	67.09974735583327	83.43485046780805
60.37853349310735	69.03561491656592	83.09373031334185
61.327356745905355	70.0215363170566	83.68444510388065
62.26484744339225	70.38067221124547	84.33534687999907
62.793665085762136	70.32263366573548	84.1918170656297
63.38101816877739	69.90346683936951	84.73554851392622
63.48836376822578	69.4071049743489	85.69839305706421
63.461743011658506	69.91058924069401	86.04024031884693
63.872027597735475	71.31432772390255	86.38610259878811
64.07785214800872	72.42339783996728	86.71256854680026
64.414948850727	73.20809607444929	86.65062580585194
64.58939389965771	73.36201099553645	86.31823403784513
64.00163214491825	72.5628457313572	85.59654909134893
64.07054337092386	71.655631962	84.89563165840703
64.68574337387147	71.06867283386167	84.62473741469901
64.48828576716745	71.08986148212196	84.68784239840147
64.06568544342147	71.43403912294355	84.94664889770267
63.99192102521851	71.21164662250503	84.85520722471662
64.30722018719277	70.99745394163361	84.69621139108746
64.80476852236853	71.036601087028	85.30145180035719
64.52427082228002	70.64641879770717	85.84829212709253
63.64393145967921	70.05924755341009	85.77486878391606
62.941438826635405	69.3851934124107	85.85743857519813
62.19828434061428	68.83385701662708	85.89959566486237
61.30773992244161	68.6776231214103	85.50749693860514
60.389938175485256	68.27703835561704	84.9737838804654
59.47534675429703	67.65508657857545	84.27446775135192
58.794125731799646	67.23528705503323	83.92732745766926
58.33672813154961	66.89528559699244	84.05466416423371
57.82951305045586	66.44015509292153	83.23187692615839
57.589883405576664	66.08007731865575	81.934246993007
58.49869692033887	66.9555756145755	82.17914290348762
59.93958749503783	68.39941491103994	83.08846159740355
60.74870559939602	68.84876906821934	83.32151242580596
62.115754521386016	69.95572317326112	84.00500926252563
63.81404749875727	71.46286032474804	85.1052920871593
63.73040375817764	71.21109262148602	85.55793145410793
64.00835016834046	71.63689854913946	86.59662592637403
66.25881610534864	73.20274117522409	88.79056579553166
67.24009805427306	72.82704038868475	90.15987782422208
66.93510464150405	72.18364511148441	90.525782529721
67.31962239335168	73.03070158656384	91.27556401285639
66.73112918532883	73.2439522843647	91.53590796300362
65.59139993691359	72.3619322257549	90.89327284744735
66.19787310406964	71.1000011105638	91.02807470334552
67.03960291196296	69.60213251581277	91.47502456384939
66.54619139040089	68.44364692220563	90.74911535551712
65.6209832914082	67.6890126933815	89.57067039537041
64.72591962454369	67.06655429471853	88.47612090413978
63.88256385026506	66.44034500765032	87.36303656460287
63.39012552317848	65.96324474473144	86.47795812523526
63.35958878702556	66.11897136800427	85.41667334127486
63.56609961443512	66.31975723244845	84.36703345421249
63.80821921307286	66.23008939606706	83.8704458786517
64.5272067635776	66.96218984592379	83.54470707370822
65.91206703524283	68.39744299889853	83.84688734840078
67.53218168091135	69.87980703539263	85.23277634145319
68.98576507425902	71.80832780283453	86.7170123710992
69.12603145870808	72.85704373524942	87.44842117328454
67.81119505333677	71.63830180956741	87.45848538708722
67.40229452357441	70.449484735554	87.90401344185817
68.34044273502005	70.80786688544714	88.97430402895891
68.76903648512172	71.17098191868072	89.04120216478293
69.11744599072604	71.6592337652106	89.00160888858505
69.90991558103197	72.57480846469244	90.10679826913609
69.75789234211437	72.0271648137832	90.22551014982466
69.15128275370444	70.48750930197556	89.21515326907166
69.21779089816894	70.12526040379585	88.83120465420905
69.10108407014157	70.68277253124992	88.36977267356872
68.85198593936494	71.28430270867734	87.64101948647745
69.23353161240314	71.81339152010649	87.57301090102736
69.64661032010618	72.20903430106323	87.87118670880368
69.63717694068534	72.50478941563478	87.86429432887219
68.94222565491121	72.37166431872885	87.16458680860335
67.57702982496731	71.62624871458722	86.49652116977408
66.31525006524203	70.49939870809843	86.74051541452388
64.75394865305697	69.3198956522028	87.15037647026382
63.20475249619542	68.6963370881049	87.3525857992991
63.363881073616895	68.76368931240336	87.70469734463953
64.00459204740447	69.5009022147132	88.16471351635617
63.93454462045893	70.37800572853216	88.75618250129615
64.35077498936883	69.89818168573096	88.78606397669247
64.16895248426384	68.95373236561956	88.05762687383043
63.076575385675156	69.0565888929846	87.58891194588938
63.36582837648531	68.58474743814584	86.9854053079125
64.00101485152337	67.49999521240005	85.97634059472675
63.47034567409226	67.54314076817019	85.60457328028784
63.28903345126408	67.8930236604197	85.47840972212092
63.663189150562104	67.860695035094	85.06631501601493
63.71905463987323	67.67162045927799	84.76347061153226
63.46089513415008	67.24035411626726	84.17601196343045
63.323939924407995	67.44644731058787	83.57253465480053
64.45335095596026	68.67701135550251	84.03121877945618
66.59609051494978	70.66791731135837	85.1826566182592
67.82996372209479	72.52391256813699	86.05947328523442
67.56587868959949	72.27714326279387	86.39016911529556
66.39341861697018	71.11378534839248	86.29220283396157
65.11396911553823	71.21261239862056	86.14276110814244
64.54308684060355	70.91318142926283	86.18867941956483
64.64617577501642	70.13264669388347	86.50216916786074
64.8758392835997	70.87969443102705	87.2741957757696
65.09573361754275	71.97593515223976	88.24389753869275
65.38543094885759	72.01192941739183	88.95432825885332
64.73045979345956	71.13258505431422	89.44784197976024
62.258743107954295	69.18077443383447	89.34246069282267
59.99954308716766	67.26466261221859	88.36828043759542
59.71555967223976	66.77225264008324	87.57419634659686
60.09438333799594	66.68214278979424	86.94554816186772
60.09223974100916	65.95704530448546	85.36048194443485
59.794062567845636	65.96033464103344	83.84426372705059
59.50319398670225	67.142815234925	83.42381364952034
59.65953687829221	67.47095783495344	82.9387071757078
59.54186228154445	66.93224061084055	82.24524929282352
58.95722510059496	67.02345020317664	82.09928988661892
59.00788527799815	67.06696265758937	81.93079612843552
59.69288633485132	67.3154199540323	81.68712016122454
60.594770688450666	68.67874131047843	82.25510261331804
61.142912395370466	69.29826962032415	83.15345215739059
60.874241077308945	68.60796200881363	83.39338910330275
60.85776192637715	68.20021418769649	83.46123806425945
60.85811908578787	67.89576840143746	83.77250212811187
60.00749076831829	67.36794051578889	83.85109310305786
59.99906437813685	67.27994491731148	84.11157909524289
60.99550945085964	67.51019707936497	84.72462768472965
61.180289351712915	67.24697695254842	84.64810481688039
60.96761390277675	65.92422971433453	84.11318604495887
61.12811637453009	64.4002581501442	84.0033109891869
61.473316915908164	63.9144660612033	83.98526196411538
62.016165371447435	64.2390959607827	83.86887589665592
62.54110811092868	64.98757618484866	84.0033322411707
63.178939316711556	65.67343581867058	84.5117627882713
63.884055739134844	65.59389536922727	85.10592046796694
63.92072248190514	65.54902877778433	85.48245190928397
63.253267519395884	65.58624891667101	85.77436879764717
62.10822715307666	64.34559741297686	85.47193029501895
61.1078710949856	63.171544620707486	84.63578573622338
61.147721135616415	63.89647210055703	84.81407484516073
61.20951443652392	64.78383305039823	85.13321065007823
