VFSCd	VFSCi	PAMn
42.680000000000035	38.82000000000002	89.89000000000004
43.41217875209006	39.30444431913858	88.82105642502832
46.07550232348542	41.32276492588787	87.50224827509807
45.583711075293145	41.504757400428815	87.75283585989685
49.06000000000001	44.31000000000001	88.74000000000002
52.81494600710957	47.37878540430805	90.97555025956683
54.75535299301843	49.0075578851039	94.11611324704435
56.866073854474166	50.81607740558301	96.10224244381575
57.58	51.59	97.46000000000004
57.9715129495131	52.25567407590522	98.59143062673431
57.26844976618436	52.50093717933234	98.75675567086331
55.29235305789861	51.0182317405897	98.80319127130974
55.25000000000003	50.12000000000003	98.9
55.72834256710418	49.90497423353561	98.70022901130051
55.9223215460714	50.388629516932326	98.72275775561616
56.80274921221715	51.96529879344258	98.88727354095995
56.91000000000001	51.790000000000006	99.12
56.67261297764679	50.61412039147967	98.88362954738177
56.10491709901834	50.128151873789506	97.46539443101705
54.80641980811967	49.18905159275966	96.02169157688058
54.22000000000001	48.72000000000001	95.13000000000001
53.83362175974947	48.369607343261244	93.99669942632613
53.94362469358368	48.275014897865596	92.81954551386968
55.61282593155833	50.39054417799471	92.38123073614688
57.68000000000002	51.880000000000024	93.14000000000001
59.64457215882251	51.83821105700646	93.96975448061852
60.473706231120794	52.9102730817179	93.40471839595955
59.926495540115695	53.45499774317662	92.69707512413532
60.17999999999999	52.76	92.78000000000003
60.870931394288114	52.43728418287101	92.77845099627592
61.024123133147825	52.31403832414898	93.11117426345845
61.58385234195612	52.53936885729745	94.20293052123682
62.78000000000001	52.84	95.42000000000002
63.693159521836606	52.4716421568595	96.08139784439885
62.79749507840393	51.32658491034213	95.59324308063732
61.06955981400274	49.9304061176322	94.91413389730293
60.37000000000001	50.05	94.94
59.5310682439008	50.80048749940131	94.79965183531391
59.18374889085368	50.19442962299931	94.74709878835446
60.20477373591169	49.80106011746157	95.47566726852477
60.22999999999999	50.099999999999994	96.13
59.292451333154006	49.90166079988714	95.9354576624855
58.203369151539086	49.25156865429032	94.83328133779284
56.63398091506168	48.16317253045697	93.60072120591829
55.61	47.36999999999999	92.78
54.570520686058536	47.149676351509875	91.7270819124496
53.749610952761095	47.14426716769992	90.96998666244214
54.95939399997347	47.90865417291799	91.25059257781983
56.13000000000001	48.68000000000002	91.5
55.652619197029864	48.93236796466135	91.30593511466863
55.1479456711311	48.954573928865585	91.08403861963093
55.03883061111333	48.39549525707301	90.9167396223321
55.06	48.399999999999984	91.03
55.24709348419094	48.7319479102254	91.17128949247116
55.883301529100436	48.63475538008789	91.59583262368909
57.07760592065425	49.88644526166079	92.89811090630991
57.58999999999999	50.709999999999994	93.85999999999999
56.994100977243164	49.45780488849326	93.6985174343024
55.92933261003836	48.97794461395375	93.19974545831055
54.92994691228297	48.68522008608849	92.55793854892036
54.68000000000001	47.38000000000001	91.97999999999999
54.46351564772293	46.88937040344508	91.75564323829572
54.18505145117088	47.299220314556464	91.78289730764375
55.04598582487796	48.30712316415713	92.18090106975589
55.43999999999998	48.649999999999984	92.19
54.35350719692986	47.21661602359791	91.48087544802746
53.68189175673507	46.42779982133992	91.2102869764791
53.358821328616486	46.373543314205655	91.00183112954667
53.13999999999999	45.96999999999998	90.50000000000001
54.29421504090169	46.82894877926643	91.09342573038728
55.737858082825326	47.84418248069933	92.0907362991771
56.055574708497915	47.745216096760636	92.126771614666
55.91000000000001	48.02000000000001	92.13
55.499958562095834	48.36646099555017	92.45935836508201
55.16368112923184	48.315362327753704	92.68588456050128
55.77546567369572	48.41770801032338	93.14838960135313
56.25	48.52999999999999	93.91999999999999
55.675270275487335	48.71014655598216	94.69468180014417
55.221378085660774	48.45556574854396	94.77618032866098
54.770798130904154	47.45482628179778	94.00884430789625
53.400000000000006	46.56999999999999	93.59
52.07719038625681	45.92267581934307	93.44693144921504
51.51069910879958	45.5457597380706	92.80111378211048
51.32373525681355	45.802296518726486	92.58674721456342
51.56000000000002	46.24000000000004	92.99000000000002
52.02767535454342	46.327508103155	92.94780883493996
52.204882106253734	45.9086352541394	92.34173437208048
52.248490506713594	45.406659445726675	91.51014207118644
52.66	45.499999999999986	90.88999999999999
53.05103389835575	46.030218210432906	90.64022503263364
52.84039757123819	46.71952203867711	90.53612672287463
53.09949921444249	47.53610170776833	91.05977230144046
54.400000000000006	48.08	92.00000000000001
55.12560665264357	48.233633219195816	92.23413757502693
54.80104755882063	48.18189010983821	91.91889747800099
54.648228173367485	47.829946784325706	91.5480746271673
54.94	47.43000000000002	91.14000000000001
55.046667803238904	47.507638133657885	90.99251597624847
55.01074042104751	48.063248122142205	91.17230117364137
55.702541957383005	48.89736620374038	91.74430200908661
56.67	49.35999999999999	92.6
56.47370042137794	48.66593794480036	93.12219743959834
55.62424974368996	47.57296610767262	93.42378935717781
55.007746764377146	46.646786749644406	93.7332018268129
54.39999999999999	45.38000000000001	93.77
54.19590939893709	44.664770542453695	93.73128575592793
54.642779342035396	44.85713425127896	93.6122785190175
55.3896207658701	45.113671595723574	93.17728886164903
56.10999999999999	45.86999999999999	92.48999999999995
55.97082596298782	46.567952814807626	91.21638874357029
55.002772279024015	46.366657747908576	89.63244295040968
54.65700388448165	46.22501264490009	88.6598209348164
55.349999999999994	46.28999999999999	88.23999999999998
55.751988276177016	46.95123329845532	88.29411591763306
55.405862475045225	48.12759914790017	88.73954300628499
55.539259807455835	48.089924105781996	88.61874119234325
55.94999999999999	48.27999999999999	88.28
55.819590911608636	49.667066348939336	89.00619820684116
56.42860432277554	49.79176783057797	90.3217398401821
57.78506383229505	49.62952430485757	91.53853329053507
58.24000000000001	50.44000000000001	92.79999999999998
57.881038381967734	50.101696847843705	93.46359771506923
57.155275143826636	48.904414682925164	93.26010317010038
56.24790777800186	48.31459145512827	92.8027190817059
55.429999999999986	47.88999999999999	91.83
54.484070387115175	47.329502106767876	90.44814195871231
54.10240924689036	47.06814442223879	89.77310965378899
54.58299436688675	47.3758934408429	89.72007672289519
54.940000000000005	47.59	89.47999999999999
55.07251850395148	47.792529744205076	88.97025353971281
55.023937114566095	48.282562741513495	88.28863904683405
54.89380890626988	47.68051206598714	87.6079820454408
55.23999999999998	47.17	87.35
55.50137130679525	48.41765680194096	87.64011348871057
55.234477542499306	48.876948922126054	87.82901490548875
55.10550321318695	48.36181951500916	87.42338835449546
55.52000000000001	49.02999999999999	87.00999999999999
55.92191599849612	49.97269309154829	86.6977119228094
55.767501915219825	50.50996932903239	86.35921643340689
56.13211901044719	50.61013811734962	87.01228887969799
57.13	50.199999999999996	88.29000000000002
57.16165714345671	50.190376977785306	88.8001691307592
56.904202917851514	49.826135687039454	89.06788910961565
56.98202918898441	48.92381431665021	89.55452239293669
56.19000000000001	48.64000000000002	89.85000000000002
54.87356415354482	47.75038876570878	90.07267617554706
53.657914517767445	46.278432152891156	90.17612596142784
