batch_size;neurons;hidden_layers;dropout;epochs;optimization;activation;CORRELATION;FISHER
198;60;2;0.8;10;RMSprop;sigmoid;0.6987946502881233;0.8649409961131477
198;40;3;0.8;10;RMSprop;sigmoid;0.6987922354487144;0.8649362767515243
198;100;2;0.8;10;RMSprop;hard_sigmoid;0.6987909435404235;0.8649337519660154
198;100;3;0.8;10;RMSprop;sigmoid;0.6987895113900898;0.8649309531149028
198;90;3;0.8;10;RMSprop;sigmoid;0.6987824222801842;0.8649170990300415
198;60;2;0.8;10;RMSprop;hard_sigmoid;0.6987755639187138;0.8649036961468368
198;60;3;0.8;10;RMSprop;sigmoid;0.6987691229910328;0.8648911092579656
198;70;3;0.8;10;RMSprop;sigmoid;0.6987632592515587;0.8648796505053328
198;40;5;0.8;10;RMSprop;sigmoid;0.6987626347687572;0.8648784301696446
198;70;2;0.8;10;RMSprop;sigmoid;0.6987483099093552;0.864850437756908
198;90;2;0.8;10;RMSprop;sigmoid;0.6987209321339157;0.8647969415003216
198;100;2;0.8;10;RMSprop;sigmoid;0.6987035479670161;0.8647629748611004
198;40;2;0.8;10;RMSprop;sigmoid;0.6986801845506648;0.8647173280034529
198;50;2;0.8;10;RMSprop;sigmoid;0.6986785729054106;0.8647141793186732
198;20;2;0.8;10;RMSprop;sigmoid;0.698304468925708;0.8639836637724112
198;10;5;0.8;10;RMSprop;sigmoid;0.6929758588298054;0.8536583711994128
198;10;2;0.8;10;RMSprop;softsign;0.6652191499321933;0.8021179382397332
198;20;2;0.8;10;RMSprop;softsign;0.6651845434154673;0.8020558644943071
198;30;2;0.8;10;RMSprop;softsign;0.6646993661857273;0.801186140750778
198;30;2;0.8;10;RMSprop;tanh;0.6592962147848038;0.7915676948683751
198;20;2;0.8;10;RMSprop;tanh;0.6585405947310508;0.7902322673752962
198;40;2;0.8;10;RMSprop;tanh;0.6584100549411867;0.7900017987494525
198;40;2;0.8;10;RMSprop;linear;0.6583707886452735;0.7899324875977036
198;30;2;0.8;10;RMSprop;linear;0.6579437144263023;0.7891790430118938
198;10;2;0.8;10;RMSprop;sigmoid;0.6296676590505357;0.7408652807979131
198;50;2;0.8;10;RMSprop;softsign;0.6155132053020008;0.7177492575452714
198;40;2;0.8;10;RMSprop;softsign;0.6131533439632061;0.7139588821419125
198;10;2;0.8;10;RMSprop;hard_sigmoid;0.5974125686430183;0.6891140803038672
198;50;2;0.8;10;RMSprop;linear;0.5956851350511557;0.6864322658239342
198;10;3;0.8;10;RMSprop;sigmoid;0.5917190869413413;0.6803072240107363
198;10;5;0.8;10;RMSprop;hard_sigmoid;0.587313672840631;0.6735552732233855
198;50;2;0.8;10;RMSprop;tanh;0.5557061632884713;0.6265993539465762
198;20;2;0.8;10;RMSprop;linear;0.5533548924915538;0.6232039906509197
198;10;2;0.8;10;RMSprop;tanh;0.5421843341208902;0.6072442311788607
198;10;2;0.8;10;RMSprop;linear;0.4878783475645231;0.5332721285761456
198;10;3;0.8;10;RMSprop;hard_sigmoid;0.47521316343550973;0.5167828106830946
198;60;2;0.8;10;RMSprop;tanh;0.4458773603031083;0.4795427762555929
198;60;2;0.8;10;RMSprop;linear;0.4303273704027962;0.46029838280468693
198;20;4;0.3;10;RMSprop;hard_sigmoid;0.5147671358541167;0.5691940462261293
198;30;4;0.3;10;RMSprop;hard_sigmoid;0.5147136996863455;0.5691213481410733
198;40;3;0.3;10;RMSprop;hard_sigmoid;0.5146754441303487;0.5690693061024718
198;40;4;0.3;10;RMSprop;hard_sigmoid;0.5146381123543471;0.5690185234419392
198;40;5;0.3;10;RMSprop;sigmoid;0.5146254771034122;0.5690013362281794
198;60;5;0.3;10;RMSprop;sigmoid;0.5145780800751569;0.5689368667032652
198;60;4;0.3;10;RMSprop;hard_sigmoid;0.5145639725211367;0.5689176784084269
198;100;5;0.3;10;RMSprop;sigmoid;0.5145625645557586;0.5689157633945705
198;80;5;0.3;10;RMSprop;hard_sigmoid;0.5145625071323443;0.5689156852914277
198;60;5;0.3;10;RMSprop;hard_sigmoid;0.5145462662734823;0.5688935959108308
198;70;5;0.3;10;RMSprop;hard_sigmoid;0.5145443680760541;0.5688910141832559
198;30;5;0.3;10;RMSprop;hard_sigmoid;0.5145441434836499;0.5688907087168523
198;40;3;0.3;10;RMSprop;sigmoid;0.5145282111144536;0.5688690394689202
198;40;4;0.3;10;RMSprop;sigmoid;0.5145017687667944;0.5688330769080627
198;100;5;0.3;10;RMSprop;hard_sigmoid;0.514496873479867;0.5688264192846201
198;30;2;0.3;10;RMSprop;hard_sigmoid;0.5144888311026012;0.5688154816959747
198;50;5;0.3;10;RMSprop;hard_sigmoid;0.5144718786294445;0.5687924268293507
198;70;5;0.3;10;RMSprop;sigmoid;0.5144673819873309;0.5687863116196439
198;60;3;0.3;10;RMSprop;hard_sigmoid;0.5144666741329271;0.5687853489763536
198;90;4;0.3;10;RMSprop;hard_sigmoid;0.5144612691413107;0.5687779985146874
198;90;5;0.3;10;RMSprop;hard_sigmoid;0.5144610253877581;0.5687776670259098
198;80;4;0.3;10;RMSprop;hard_sigmoid;0.514453557152939;0.5687675107732245
198;90;5;0.3;10;RMSprop;sigmoid;0.5144529269976232;0.5687666538129773
198;70;4;0.3;10;RMSprop;hard_sigmoid;0.5144456604341057;0.5687567719290826
198;80;5;0.3;10;RMSprop;sigmoid;0.5144390398230998;0.5687477685709629
198;50;4;0.3;10;RMSprop;sigmoid;0.514428865089227;0.5687339321295213
198;50;3;0.3;10;RMSprop;hard_sigmoid;0.5144260256872158;0.5687300709118747
198;10;3;0.3;10;RMSprop;sigmoid;0.5144256429350709;0.568729550419884
198;50;4;0.3;10;RMSprop;hard_sigmoid;0.5144185506998906;0.5687199059741165
198;30;3;0.3;10;RMSprop;hard_sigmoid;0.5144175708659282;0.5687185735447893
198;100;4;0.3;10;RMSprop;hard_sigmoid;0.5144100983959309;0.5687084121504254
198;70;4;0.3;10;RMSprop;sigmoid;0.5143991578575373;0.5686935349152782
198;90;2;0.3;10;RMSprop;hard_sigmoid;0.5143989627097817;0.5686932695502358
198;50;5;0.3;10;RMSprop;sigmoid;0.5143888413931804;0.5686795065211976
198;20;3;0.3;10;RMSprop;sigmoid;0.5143858948631707;0.5686754998480537
198;90;3;0.3;10;RMSprop;hard_sigmoid;0.5143857815915601;0.5686753458223532
198;80;3;0.3;10;RMSprop;sigmoid;0.5143806178477053;0.5686683242365852
198;40;2;0.3;10;RMSprop;sigmoid;0.5143796503575682;0.5686670086628396
198;50;2;0.3;10;RMSprop;hard_sigmoid;0.5143766361773211;0.568662910052216
198;70;3;0.3;10;RMSprop;hard_sigmoid;0.514374556284134;0.5686600818729961
198;100;3;0.3;10;RMSprop;hard_sigmoid;0.514374463694701;0.5686599559727267
198;80;4;0.3;10;RMSprop;sigmoid;0.514374067230649;0.5686594168732612
198;30;3;0.3;10;RMSprop;sigmoid;0.5143739413488982;0.5686592457032409
198;20;3;0.3;10;RMSprop;hard_sigmoid;0.5143701355716369;0.5686540707420146
198;100;4;0.3;10;RMSprop;sigmoid;0.5143691980379425;0.5686527959211073
198;100;2;0.3;10;RMSprop;hard_sigmoid;0.5143339569646292;0.5686048777283255
198;100;3;0.3;10;RMSprop;sigmoid;0.5143330520594082;0.5686036473365517
198;80;3;0.3;10;RMSprop;hard_sigmoid;0.5143317831815843;0.5686019220570122
198;70;3;0.3;10;RMSprop;sigmoid;0.5143303403799083;0.5685999602988008
198;90;4;0.3;10;RMSprop;sigmoid;0.5143278146696013;0.5685965261336855
198;90;3;0.3;10;RMSprop;sigmoid;0.5143230055578972;0.5685899873002767
198;50;3;0.3;10;RMSprop;sigmoid;0.514322825814806;0.5685897429087753
198;60;3;0.3;10;RMSprop;sigmoid;0.5143124649943595;0.5685756557036272
198;60;4;0.3;10;RMSprop;sigmoid;0.5143071916156478;0.5685684857737985
198;70;2;0.3;10;RMSprop;hard_sigmoid;0.5142870382870391;0.5685410848624085
198;60;2;0.3;10;RMSprop;hard_sigmoid;0.5142841604570716;0.5685371721641357
198;80;2;0.3;10;RMSprop;hard_sigmoid;0.5142778292907104;0.5685285643643501
198;20;2;0.3;10;RMSprop;sigmoid;0.5142748642152541;0.5685245330992524
198;100;2;0.3;10;RMSprop;sigmoid;0.5142271280315462;0.5684596341134854
198;30;4;0.3;10;RMSprop;sigmoid;0.5142263998421895;0.5684586441485198
198;70;2;0.3;10;RMSprop;sigmoid;0.5142158435993114;0.5684442931722468
198;90;2;0.3;10;RMSprop;sigmoid;0.5142142931268441;0.5684421853574181
198;40;2;0.3;10;RMSprop;hard_sigmoid;0.5141939368841737;0.5684145121584422
198;80;2;0.3;10;RMSprop;sigmoid;0.5141865207284365;0.568404430495902
198;50;2;0.3;10;RMSprop;sigmoid;0.5141792256211214;0.5683945134908563
198;60;2;0.3;10;RMSprop;sigmoid;0.5141573180745506;0.5683647328713277
198;30;2;0.3;10;RMSprop;sigmoid;0.5141001562558796;0.5682870326916708
198;20;2;0.3;10;RMSprop;hard_sigmoid;0.5139712053532371;0.5681117722527672
198;20;4;0.3;10;RMSprop;sigmoid;0.5131637820794389;0.5670150997350237
198;30;2;0.3;10;RMSprop;softsign;0.47798034515672955;0.5203632815096706
198;20;2;0.3;10;RMSprop;softsign;0.4773520641869177;0.5195492719988783
198;40;2;0.3;10;RMSprop;softsign;0.47618825828518047;0.5180430975298996
198;50;2;0.3;10;RMSprop;softsign;0.4745985464291782;0.5159892079849733
198;60;2;0.3;10;RMSprop;softsign;0.4736024572798445;0.5147043105597167
198;10;2;0.3;10;RMSprop;softsign;0.4735734058890841;0.5146668594203477
198;40;2;0.3;10;RMSprop;tanh;0.4712890178586504;0.5117261217177083
198;20;2;0.3;10;RMSprop;tanh;0.47107362382838164;0.5114492614223518
198;30;2;0.3;10;RMSprop;tanh;0.4710587507469782;0.511430146725665
198;40;2;0.3;10;RMSprop;linear;0.4705386959525299;0.5107619951391026
198;30;2;0.3;10;RMSprop;linear;0.47050067389331107;0.5107131619628564
198;50;2;0.3;10;RMSprop;tanh;0.469688788334205;0.5096709613522006
198;50;2;0.3;10;RMSprop;linear;0.4694664956747899;0.5093857867997911
198;20;2;0.3;10;RMSprop;linear;0.4686912282201205;0.5083918094553108
198;60;2;0.3;10;RMSprop;tanh;0.46849606770450186;0.5081417383153686
198;60;2;0.3;10;RMSprop;linear;0.46785822079099615;0.5073248342794482
198;70;2;0.3;10;RMSprop;linear;0.46705894911867085;0.5063020707281564
198;80;2;0.3;10;RMSprop;linear;0.4639990068417912;0.5023955010790404
198;70;2;0.3;10;RMSprop;tanh;0.46137325211010516;0.4990545076204908
198;10;2;0.3;10;RMSprop;tanh;0.46113098837776095;0.49874677206225354
198;10;2;0.3;10;RMSprop;linear;0.4552494808508577;0.4913023512904381
198;10;4;0.3;10;RMSprop;sigmoid;0.42652702966777367;0.4556436571630956
198;30;5;0.3;10;RMSprop;sigmoid;0.4264422580682377;0.455540038442229
198;10;3;0.3;10;RMSprop;hard_sigmoid;0.42615170777137507;0.45518496005945197
198;40;5;0.3;10;RMSprop;hard_sigmoid;0.4261364548049154;0.4551663225427295
198;80;2;0.3;10;RMSprop;tanh;0.4216523114139199;0.44969992427890204
198;10;2;0.3;10;RMSprop;hard_sigmoid;0.41469873127793333;0.4412725863560488
198;80;2;0.3;10;RMSprop;softsign;0.4126242147501619;0.43876980224913326
198;70;2;0.3;10;RMSprop;softsign;0.4008618605599872;0.42467537629364277
198;20;4;0.9;10;RMSprop;sigmoid;0.5784469093162034;0.6601254738739593
198;50;5;0.9;10;RMSprop;sigmoid;0.5783703838387374;0.6600104746519141
198;80;5;0.9;10;RMSprop;hard_sigmoid;0.5782761820107571;0.6598689331672936
198;30;4;0.9;10;RMSprop;hard_sigmoid;0.5782655912598511;0.6598530216488954
198;90;5;0.9;10;RMSprop;hard_sigmoid;0.5782579237802898;0.6598415022289812
198;30;4;0.9;10;RMSprop;sigmoid;0.5782549714079818;0.6598370667032896
198;60;5;0.9;10;RMSprop;sigmoid;0.5782485661824763;0.6598274438277276
198;40;4;0.9;10;RMSprop;sigmoid;0.5782387874764745;0.6598127530181739
198;40;4;0.9;10;RMSprop;hard_sigmoid;0.5782317796632356;0.6598022251478807
198;70;5;0.9;10;RMSprop;sigmoid;0.5782169238640843;0.6597799076358568
198;30;3;0.9;10;RMSprop;hard_sigmoid;0.5782110774786635;0.6597711249087019
198;50;4;0.9;10;RMSprop;sigmoid;0.5781949890672404;0.6597469565678199
198;100;5;0.9;10;RMSprop;hard_sigmoid;0.5781813161220487;0.6597264173206832
198;90;4;0.9;10;RMSprop;hard_sigmoid;0.5781795017168299;0.6597236917911506
198;90;5;0.9;10;RMSprop;sigmoid;0.5781789733489134;0.6597228980988624
198;100;5;0.9;10;RMSprop;sigmoid;0.5781780664783152;0.6597215358373003
198;100;4;0.9;10;RMSprop;sigmoid;0.5781777791452981;0.6597211042185893
198;70;4;0.9;10;RMSprop;hard_sigmoid;0.5781756669188027;0.6597179313337378
198;70;5;0.9;10;RMSprop;hard_sigmoid;0.5781711034587064;0.6597110763636416
198;80;4;0.9;10;RMSprop;sigmoid;0.5781702587832768;0.6597098075462329
198;100;4;0.9;10;RMSprop;hard_sigmoid;0.5781682468859931;0.6597067854103026
198;80;4;0.9;10;RMSprop;hard_sigmoid;0.5781678520754117;0.6597061923538083
198;70;4;0.9;10;RMSprop;sigmoid;0.5781484652061688;0.6596770712721376
198;80;5;0.9;10;RMSprop;sigmoid;0.5781463346829876;0.6596738710658838
198;60;4;0.9;10;RMSprop;hard_sigmoid;0.5781434537178954;0.6596695436582019
198;80;3;0.9;10;RMSprop;hard_sigmoid;0.5781369053076071;0.6596597075761818
198;20;2;0.9;10;RMSprop;hard_sigmoid;0.5781282219552399;0.6596466648631245
198;50;4;0.9;10;RMSprop;hard_sigmoid;0.5781237860084263;0.6596400019845656
198;60;5;0.9;10;RMSprop;hard_sigmoid;0.5781232712088868;0.6596392287489493
198;60;3;0.9;10;RMSprop;hard_sigmoid;0.5781172548699476;0.6596301921807178
198;70;3;0.9;10;RMSprop;hard_sigmoid;0.5781139261484318;0.6596251924665533
198;20;3;0.9;10;RMSprop;sigmoid;0.5781125621154255;0.6596231437077968
198;40;3;0.9;10;RMSprop;hard_sigmoid;0.5781057429478251;0.6596129014849196
198;100;3;0.9;10;RMSprop;hard_sigmoid;0.5781051541910197;0.6596120171922923
198;50;5;0.9;10;RMSprop;hard_sigmoid;0.5781035140239894;0.6596095537221597
198;40;2;0.9;10;RMSprop;hard_sigmoid;0.5781015707905854;0.6596066350666397
198;50;2;0.9;10;RMSprop;hard_sigmoid;0.578100136246688;0.6596044804478602
198;60;3;0.9;10;RMSprop;sigmoid;0.5780952519312118;0.6595971444715056
198;60;4;0.9;10;RMSprop;sigmoid;0.5780931767641435;0.6595940277022002
198;50;3;0.9;10;RMSprop;hard_sigmoid;0.5780927308616315;0.6595933579863773
198;70;2;0.9;10;RMSprop;hard_sigmoid;0.5780873767224395;0.6595853164670311
198;90;3;0.9;10;RMSprop;hard_sigmoid;0.5780814465224776;0.659576409834463
198;90;4;0.9;10;RMSprop;sigmoid;0.5780797654438032;0.6595738850205912
198;30;2;0.9;10;RMSprop;hard_sigmoid;0.5780708914966237;0.6595605573518989
198;30;3;0.9;10;RMSprop;sigmoid;0.5780689131360354;0.6595575861052242
198;100;2;0.9;10;RMSprop;hard_sigmoid;0.5780629529605424;0.6595486347392974
198;40;3;0.9;10;RMSprop;sigmoid;0.5780484650816433;0.6595268763190132
198;100;3;0.9;10;RMSprop;sigmoid;0.5780428815121872;0.6595184908586668
198;70;3;0.9;10;RMSprop;sigmoid;0.5780423190634423;0.659517646172034
198;60;2;0.9;10;RMSprop;sigmoid;0.5780403433157617;0.6595146789968138
198;90;3;0.9;10;RMSprop;sigmoid;0.5780390481325685;0.6595127338979523
198;50;3;0.9;10;RMSprop;sigmoid;0.5780359288601669;0.6595080494100911
198;80;3;0.9;10;RMSprop;sigmoid;0.5780352863992857;0.6595070845727884
198;60;2;0.9;10;RMSprop;hard_sigmoid;0.5780324451260728;0.659502817607789
198;40;2;0.9;10;RMSprop;sigmoid;0.5780317608634334;0.6595017899995381
198;90;2;0.9;10;RMSprop;hard_sigmoid;0.5780267852411337;0.6594943177730657
198;90;2;0.9;10;RMSprop;sigmoid;0.5780257384855614;0.6594927457980769
198;80;2;0.9;10;RMSprop;hard_sigmoid;0.5780224255509006;0.6594877705862368
198;80;2;0.9;10;RMSprop;sigmoid;0.5780063938640575;0.6594636953456869
198;50;2;0.9;10;RMSprop;sigmoid;0.5780051009273852;0.659461753735075
198;70;2;0.9;10;RMSprop;sigmoid;0.5779910969045366;0.6594407240907447
198;100;2;0.9;10;RMSprop;sigmoid;0.577977214401729;0.6594198774359336
198;30;2;0.9;10;RMSprop;sigmoid;0.5779727965153311;0.6594132434239546
198;40;5;0.9;10;RMSprop;hard_sigmoid;0.5778711460682638;0.6592606165441891
198;20;3;0.9;10;RMSprop;hard_sigmoid;0.5778408686634958;0.659215160601803
198;30;5;0.9;10;RMSprop;sigmoid;0.5765208631648594;0.6572357317702985
198;20;2;0.9;10;RMSprop;softsign;0.5209974390225508;0.5777078323035753
198;30;2;0.9;10;RMSprop;softsign;0.5206847123157672;0.5772786897623582
198;40;2;0.9;10;RMSprop;softsign;0.5165054975995174;0.5715620039528081
198;50;2;0.9;10;RMSprop;softsign;0.5142598455005721;0.5685041141723418
198;30;2;0.9;10;RMSprop;tanh;0.5111941733521425;0.564345066219875
198;60;2;0.9;10;RMSprop;softsign;0.5108444503438472;0.56387173789134
198;30;2;0.9;10;RMSprop;linear;0.5102375029857488;0.5630508152787407
198;40;2;0.9;10;RMSprop;tanh;0.5097553761391103;0.5623992076147212
198;40;2;0.9;10;RMSprop;linear;0.5094097009638552;0.5619322844535739
198;50;2;0.9;10;RMSprop;tanh;0.5079535606144667;0.5599678258561422
198;70;2;0.9;10;RMSprop;softsign;0.5077872219424309;0.5597436701881782
198;50;2;0.9;10;RMSprop;linear;0.5071331744659467;0.5588627792575316
198;20;2;0.9;10;RMSprop;tanh;0.5061925698833236;0.5575973225110331
198;20;2;0.9;10;RMSprop;linear;0.5052473636269457;0.55632730586258
198;60;2;0.9;10;RMSprop;tanh;0.5051623167585545;0.5562131134420889
198;60;2;0.9;10;RMSprop;linear;0.5041481360293598;0.5548523867963219
198;70;2;0.9;10;RMSprop;tanh;0.5035573809372139;0.5540606303355688
198;70;2;0.9;10;RMSprop;linear;0.5029346837741727;0.5532267465667169
198;80;2;0.9;10;RMSprop;tanh;0.5028301289895643;0.5530868007957854
198;20;5;0.9;10;RMSprop;hard_sigmoid;0.4997491781982287;0.5489717711646167
198;10;2;0.9;10;RMSprop;tanh;0.4960972797088278;0.5441159744086983
198;80;2;0.9;10;RMSprop;linear;0.4887359657513717;0.5343982679622568
198;10;3;0.9;10;RMSprop;hard_sigmoid;0.48765250360242823;0.5329757784345697
198;10;2;0.9;10;RMSprop;linear;0.48571562258940487;0.5304377299937133
198;10;2;0.9;10;RMSprop;sigmoid;0.4842843809737727;0.5285662745573172
198;20;2;0.9;10;RMSprop;sigmoid;0.48365470490639234;0.5277439998990842
198;20;4;0.9;10;RMSprop;hard_sigmoid;0.4835761938487223;0.5276415205776318
198;10;4;0.9;10;RMSprop;hard_sigmoid;0.48308924393047614;0.5270061387554568
198;10;3;0.9;10;RMSprop;sigmoid;0.4699643585315573;0.5100245906215809
198;90;2;0.9;10;RMSprop;linear;0.46830909244146757;0.5079022103900034
198;90;2;0.9;10;RMSprop;tanh;0.4613777192211632;0.49906018278971975
198;80;2;0.9;10;RMSprop;softsign;0.4578945779618824;0.49464405794925137
198;10;2;0.9;10;RMSprop;hard_sigmoid;0.38387279991908363;0.4045938942632222
198;30;5;0.9;10;RMSprop;hard_sigmoid;0.38096095472928604;0.40118326557297646
198;10;4;0.6;10;RMSprop;hard_sigmoid;0.7004738557422745;0.8682302615580142
198;10;3;0.6;10;RMSprop;hard_sigmoid;0.7003647628800429;0.8680161074080621
198;20;5;0.6;10;RMSprop;hard_sigmoid;0.699944462309527;0.8671916385617455
198;20;4;0.6;10;RMSprop;hard_sigmoid;0.6996213219714702;0.8665584073395886
198;40;5;0.6;10;RMSprop;hard_sigmoid;0.6994504369854062;0.8662237649436675
198;30;5;0.6;10;RMSprop;hard_sigmoid;0.6994155898823345;0.8661555434297817
198;30;4;0.6;10;RMSprop;hard_sigmoid;0.6993662174924958;0.8660588963484948
198;30;5;0.6;10;RMSprop;sigmoid;0.6993569932207169;0.866040841167564
198;10;4;0.6;10;RMSprop;sigmoid;0.6992705519376459;0.8658716669822807
198;70;5;0.6;10;RMSprop;hard_sigmoid;0.6992695327834604;0.8658696726349406
198;50;5;0.6;10;RMSprop;sigmoid;0.6992615598440928;0.8658540708594703
198;30;3;0.6;10;RMSprop;hard_sigmoid;0.6992492419643161;0.865829967395241
198;50;5;0.6;10;RMSprop;hard_sigmoid;0.6992135475607576;0.865760125646562
198;40;5;0.6;10;RMSprop;sigmoid;0.6992091946779578;0.865751609009221
198;60;5;0.6;10;RMSprop;hard_sigmoid;0.6992077498778849;0.8657487822065655
198;20;3;0.6;10;RMSprop;hard_sigmoid;0.6992035646016745;0.8657405936280871
198;20;4;0.6;10;RMSprop;sigmoid;0.6991866040246395;0.865707410872227
198;40;4;0.6;10;RMSprop;hard_sigmoid;0.6991830113441464;0.8657003821203337
198;80;5;0.6;10;RMSprop;hard_sigmoid;0.6991318884103288;0.865600372245327
198;90;5;0.6;10;RMSprop;hard_sigmoid;0.6991177981219475;0.8655728104018232
198;50;4;0.6;10;RMSprop;hard_sigmoid;0.6991128740256362;0.865563178686752
198;60;5;0.6;10;RMSprop;sigmoid;0.699055454820601;0.8654508741653535
198;80;5;0.6;10;RMSprop;sigmoid;0.6990375668980854;0.8654158913099754
198;40;4;0.6;10;RMSprop;sigmoid;0.6990303581815732;0.8654017939303031
198;40;3;0.6;10;RMSprop;hard_sigmoid;0.6990265001661974;0.865394249302262
198;20;5;0.6;10;RMSprop;sigmoid;0.6989954955776598;0.86533362047675
198;50;3;0.6;10;RMSprop;hard_sigmoid;0.6989533905563368;0.8652512932136966
198;70;5;0.6;10;RMSprop;sigmoid;0.6989430638401612;0.8652311030003883
198;100;5;0.6;10;RMSprop;hard_sigmoid;0.6989362780538174;0.8652178361237153
198;60;4;0.6;10;RMSprop;hard_sigmoid;0.6989144597124406;0.8651751807974261
198;20;2;0.6;10;RMSprop;hard_sigmoid;0.6989083777667033;0.8651632909160846
198;70;4;0.6;10;RMSprop;hard_sigmoid;0.6988825180739111;0.8651127387944187
198;90;5;0.6;10;RMSprop;sigmoid;0.6988550442685223;0.8650590352190592
198;80;4;0.6;10;RMSprop;hard_sigmoid;0.6988507751907823;0.8650506907326102
198;50;2;0.6;10;RMSprop;hard_sigmoid;0.6988397327194141;0.8650291071890155
198;60;3;0.6;10;RMSprop;hard_sigmoid;0.6988323348192608;0.865014647665119
198;100;4;0.6;10;RMSprop;hard_sigmoid;0.6988214544042812;0.8649933819424943
198;50;4;0.6;10;RMSprop;sigmoid;0.698819784283695;0.8649901177552012
198;30;2;0.6;10;RMSprop;sigmoid;0.6988192137963221;0.8649890027626972
198;60;4;0.6;10;RMSprop;sigmoid;0.6987829078378976;0.8649180479357848
198;100;5;0.6;10;RMSprop;sigmoid;0.6987712589013921;0.8648952832387365
198;90;4;0.6;10;RMSprop;hard_sigmoid;0.6987697965530166;0.8648924255253558
198;30;4;0.6;10;RMSprop;sigmoid;0.6987563744415475;0.8648661966399522
198;40;2;0.6;10;RMSprop;hard_sigmoid;0.6987544512703389;0.8648624385441851
198;40;3;0.6;10;RMSprop;sigmoid;0.6987485266432769;0.8648508612716072
198;70;2;0.6;10;RMSprop;hard_sigmoid;0.6987165340204828;0.8647883479461079
198;60;3;0.6;10;RMSprop;sigmoid;0.6987016756752773;0.8647593167170802
198;80;3;0.6;10;RMSprop;hard_sigmoid;0.6986574541913396;0.8646729207909111
198;70;3;0.6;10;RMSprop;hard_sigmoid;0.6986492244282024;0.8646568433769033
198;80;4;0.6;10;RMSprop;sigmoid;0.6986481873371143;0.8646548173730414
198;30;2;0.6;10;RMSprop;hard_sigmoid;0.6986185444759541;0.8645969111415722
198;50;3;0.6;10;RMSprop;sigmoid;0.6986145692505151;0.8645891460421646
198;50;2;0.6;10;RMSprop;sigmoid;0.6985946757943398;0.8645502879608447
198;70;4;0.6;10;RMSprop;sigmoid;0.6985915992744582;0.8645442787530119
198;90;3;0.6;10;RMSprop;hard_sigmoid;0.6985832099337097;0.8645278925421762
198;100;3;0.6;10;RMSprop;hard_sigmoid;0.6985705884920813;0.864503240822723
198;100;2;0.6;10;RMSprop;hard_sigmoid;0.6985626919430984;0.8644878180155358
198;80;2;0.6;10;RMSprop;hard_sigmoid;0.6985615630173635;0.8644856131296323
198;60;2;0.6;10;RMSprop;hard_sigmoid;0.6985511313303362;0.8644652394981449
198;90;2;0.6;10;RMSprop;hard_sigmoid;0.6985314809646598;0.8644268628791133
198;90;4;0.6;10;RMSprop;sigmoid;0.6985311646366239;0.8644262451160623
198;70;2;0.6;10;RMSprop;sigmoid;0.6984951759863897;0.8643559656755665
198;20;2;0.6;10;RMSprop;sigmoid;0.6984945540727466;0.8643547512493533
198;70;3;0.6;10;RMSprop;sigmoid;0.6984891038796452;0.8643441086100967
198;40;2;0.6;10;RMSprop;sigmoid;0.6984868176791503;0.8643396443737034
198;100;2;0.6;10;RMSprop;sigmoid;0.6984421168789748;0.8642523632485875
198;30;3;0.6;10;RMSprop;sigmoid;0.6984340861244569;0.8642366838226497
198;80;3;0.6;10;RMSprop;sigmoid;0.6984164507282513;0.8642022532830633
198;20;3;0.6;10;RMSprop;sigmoid;0.6984088405194492;0.8641873959715094
198;100;4;0.6;10;RMSprop;sigmoid;0.6984040421721032;0.8641780283789545
198;80;2;0.6;10;RMSprop;sigmoid;0.6983914004510287;0.8641533491159056
198;90;2;0.6;10;RMSprop;sigmoid;0.6983759726751512;0.8641232320482768
198;90;3;0.6;10;RMSprop;sigmoid;0.6983469919241738;0.864066661198082
198;60;2;0.6;10;RMSprop;sigmoid;0.6983452092205752;0.8640631814804882
198;100;3;0.6;10;RMSprop;sigmoid;0.6982765828213691;0.8639292402165815
198;60;5;0.6;10;RMSprop;softplus;0.6982602665224397;0.8638973986403421
198;60;4;0.6;10;RMSprop;softplus;0.6981380462088662;0.8636589283236452
198;10;5;0.6;10;RMSprop;sigmoid;0.6980041202078492;0.8633977095826422
198;50;5;0.6;10;RMSprop;softplus;0.69797660403245;0.8633440518835103
198;70;5;0.6;10;RMSprop;softplus;0.6977918403464272;0.8629838589816684
198;70;4;0.6;10;RMSprop;softplus;0.6977344599606601;0.8628720339711397
198;50;4;0.6;10;RMSprop;softplus;0.6977328776142273;0.8628689504833282
198;40;5;0.6;10;RMSprop;softplus;0.6977222450998517;0.8628482314528314
198;40;4;0.6;10;RMSprop;softplus;0.6976031260951365;0.8626161513507491
198;60;3;0.6;10;RMSprop;softplus;0.6974730196248538;0.8623627501537227
198;80;5;0.6;10;RMSprop;softplus;0.6973938337232068;0.862208567977504
198;80;4;0.6;10;RMSprop;softplus;0.6973558018217766;0.8621345281802872
198;70;3;0.6;10;RMSprop;softplus;0.6971107442889499;0.8616576379846064
198;50;3;0.6;10;RMSprop;softplus;0.6970813034464686;0.8616003664469073
198;80;3;0.6;10;RMSprop;softplus;0.6968909872102278;0.8612302528247444
198;90;3;0.6;10;RMSprop;softplus;0.6968717341618159;0.8611928214841935
198;90;5;0.6;10;RMSprop;softplus;0.6968327055212638;0.8611169488763929
198;40;3;0.6;10;RMSprop;softplus;0.6966200753836934;0.8607037316671183
