Time	ABP	LCBFV	RCBFV
-78.0	0.06741172682284972	0.23021475280312487	0.4503340367149944
-77.6	0.15612652045881448	0.6664565664401101	0.5680658712208944
-77.2	0.2975677181095899	0.9447700729682778	0.680851408333659
-76.8	0.4541929961230602	0.846191664694719	0.7034614962263794
-76.4	0.6022759326594176	0.5792694949265069	0.6305808274410705
-76.0	0.728842978426972	0.462196025705516	0.5697848294796541
-75.6	0.8286774149961178	0.4281440007224142	0.5852787099819485
-75.2	0.9016965055123313	0.4183079764962101	0.614094744100695
-74.8	0.9508399671791976	0.4119681532405708	0.6153066087646764
-74.4	0.9804938551142541	0.4056816452370149	0.599925375352587
-74.0	0.9954043304929681	0.39988968951177517	0.5848021401148387
-73.6	1.0	0.39499982785177323	0.574755654868238
-73.2	0.9980295716085953	0.3909544797847584	0.5673400242444924
-72.8	0.9924249549652986	0.3875749325857507	0.560309392304851
-72.4	0.9853119355764359	0.38474581204924263	0.5534313790035523
-72.0	0.9781062734164401	0.3824161487942441	0.5471685641658581
-71.6	0.9716492296567552	0.38055501997454666	0.5416875564719579
-71.2	0.9663511315561246	0.3791265977407514	0.5368444583485585
-70.8	0.9623236563673749	0.3780796994508586	0.5324564908073586
-70.4	0.9594907526201965	0.37735247941245254	0.5284171841792284
-70.0	0.9576746622991714	0.3768798930179931	0.5246651276311223
-69.6	0.9566577430203744	0.3765996680530477	0.5211389103299915
-69.2	0.9562231973496089	0.3764555036114161	0.517770217266293
-68.8	0.9561788834733969	0.3764021883593336	0.514490733430482
-68.4	0.9563685425469809	0.3764034679253836	0.5112379578563813
-68.0	0.9566743894794315	0.37643375098856646	0.507956475443164
-67.6	0.9570143460368283	0.37647427058014893	0.504595049933672
-67.2	0.9573364377578013	0.3765141503887066	0.5011055337812858
-66.8	0.9576121506577112	0.3765480588890311	0.4974468653047368
-66.4	0.9578299177351507	0.3765723706439812	0.49358525037696266
-66.0	0.957989407519589	0.3765879386975892	0.48949943140190966
-65.6	0.958096919831518	0.3765954028328804	0.4851859562913292
-65.2	0.9581619444793907	0.37659625587691403	0.48066135873104177
-64.8	0.9581947860024498	0.3765922039177556	0.4759652468914739
-64.4	0.9582050787931264	0.3765855928264972	0.4711592132945288
-64.0	0.9582009902739096	0.37657706238616395	0.4663197489482327
-63.6	0.958188916704134	0.37656789216280595	0.46153006734825297
-63.2	0.9581735020197326	0.37655957498348114	0.45687029327971906
-62.8	0.9581578441679759	0.37655147106516473	0.45240710655247884
-62.4	0.958143788492917	0.3765448599739063	0.44818865471315217
-62.0	0.9581322395178903	0.3765391019266815	0.44424473473398685
-61.6	0.9581234487809865	0.3765341969234899	0.4405871563905688
-61.2	0.9581172565393483	0.3765305714863483	0.4372148295497662
-60.8	0.9581132794628786	0.3765271593102151	0.4341170345691252
-60.4	0.9581110457117459	0.3765246001781155	0.4312788729625212
-60.0	0.9581100840793987	0.37652225430702346	0.4286814490890176
-59.6	0.9581099762417915	0.37652076147996505	0.4263064123742413
-59.2	0.9581103815302958	0.3765190553918982	0.424134322110689
-58.8	0.9581110428175537	0.37651777582584867	0.42214809954597543
-58.4	0.9581117806622393	0.37651692278181503	0.4203304842388593
-58.0	0.9581124812152524	0.376515856476773	0.4186665777032166
-57.6	0.9581130818120823	0.3765147901717314	0.4171423898971993
-57.2	0.9581135568127304	0.3765139371276982	0.4157450209120901
-56.8	0.9581139051649005	0.3765132973446734	0.41446302435001336
-56.4	0.9581141403645693	0.3765124443006398	0.4132858622573701
-56.0	0.9581142829423992	0.3765115912566066	0.41220463188025636
-55.6	0.9581143552699152	0.37651095147358227	0.4112104304647686
-55.2	0.9581143783060494	0.37651052495156545	0.4102956270789895
-54.8	0.9581143698449829	0.3765098851685402	0.4094538626129889
-54.4	0.9581143438404887	0.376509245385515	0.40867841457912535
-54.0	0.9581143104373315	0.37650881886349863	0.4079636506228883
-53.6	0.9581142764141715	0.3765083923414818	0.4073044834563331
-53.2	0.9581142458186219	0.37650775255845703	0.40669637085808064
-52.8	0.9581142206443499	0.37650753929744907	0.4061349522956066
-52.4	0.9581142014573277	0.3765071127754318	0.40561641230295264
-52.0	0.9581141879225274	0.3765068995144234	0.40513748048072573
-51.6	0.958114179213424	0.376506472992407	0.4046948864295328
-51.2	0.958114174307155	0.37650604647039065	0.4042853597499805
-50.8	0.958114172179592	0.3765058332093818	0.4039067201758073
-50.4	0.9581141719200008	0.37650561994837295	0.4035562423741854
-50.0	0.9581141727856862	0.37650561994837295	0.4032319277677072
-49.6	0.958114174215348	0.376505193426357	0.4029317777789674
-49.2	0.958114175816698	0.376505193426357	0.4026537938305583
-48.8	0.9581141773403621	0.3765049801653486	0.40239615903392756
-48.4	0.9581141786486354	0.3765047669043402	0.4021579649448006
-48.0	0.9581141796846981	0.3765045536433318	0.4019366679192038
-47.6	0.9581141804455386	0.3765043403823234	0.40173190457942765
-47.2	0.9581141809600576	0.3765043403823234	0.40154167634806504
-46.8	0.9581141812726701	0.376503913860307	0.4013656198474054
-46.4	0.9581141814319384	0.376503913860307	0.40120191818889794
-46.0	0.9581141814834578	0.3765037005992986	0.40105057137254185
-45.6	0.9581141814660036	0.3765037005992986	0.4009097625097853
-45.2	0.9581141814100037	0.3765037005992986	0.40077949160062887
-44.8	0.9581141813376217	0.3765037005992986	0.40065812344537544
-44.4	0.9581141812637005	0.3765034873382902	0.4005458397328807
-44.0	0.9581141811970996	0.3765030608162734	0.4004413686411583
-43.6	0.9581141811422268	0.3765032740772818	0.40034434679249764
-43.2	0.9581141811003462	0.3765032740772818	0.4002544108091888
-42.8	0.9581141810707701	0.3765032740772818	0.4001706522469557
-42.4	0.9581141810516962	0.3765030608162734	0.40009307110579817
-42.0	0.9581141810409202	0.3765030608162734	0.4000209406302955
-41.6	0.9581141810362146	0.3765028475552654	0.39995371575388305
-41.2	0.9581141810355953	0.3765028475552654	0.39989139647656
-40.8	0.9581141810374432	0.3765028475552654	0.39983343773176094
-40.4	0.9581141810405337	0.3765028475552654	0.39977965783063096
-40.0	0.9581141810440088	0.3765028475552654	0.3997293300177487
-39.6	0.9581141810473229	0.3765028475552654	0.39968281767082536
-39.2	0.9581141810501724	0.3765028475552654	0.3996395757232949
-38.8	0.958114181052432	0.37650263429425745	0.3995990591085923
-38.4	0.958114181054094	0.37650263429425745	0.39956163120442767
-38.0	0.9581141810552191	0.37650263429425745	0.39952656525537944
-37.6	0.958114181055909	0.3765024210332486	0.3994942246391593
