Time	ABP	LCBFV	RCBFV
-78.0	0.06741172682284972	0.21439900546568458	0.17721298387637807
-77.6	0.15612652045881448	0.31601061440150335	0.21588955343023652
-77.2	0.2975677181095899	0.4757737999214555	0.2665203653048378
-76.8	0.4541929961230602	0.7053664646384328	0.34257532125207524
-76.4	0.6022759326594176	0.8933230562216168	0.45336265594907754
-76.0	0.728842978426972	0.9597217195531695	0.579550620031144
-75.6	0.8286774149961178	0.9668786636912556	0.6747993864297173
-75.2	0.9016965055123313	0.9417526375075553	0.7160453463476877
-74.8	0.9508399671791976	0.873916765081459	0.7136405927511431
-74.4	0.9804938551142541	0.770428450758724	0.684582759480814
-74.0	0.9954043304929681	0.6705053806256513	0.6426318093503727
-73.6	1.0	0.6027806223863403	0.5985984265923232
-73.2	0.9980295716085953	0.5646975576537838	0.5598195152640311
-72.8	0.9924249549652986	0.5423249145628524	0.5295344150084409
-72.4	0.9853119355764359	0.5268527600985444	0.5078529763714807
-72.0	0.9781062734164401	0.5154782719689104	0.4934297387425248
-71.6	0.9716492296567552	0.5074472957008473	0.484658659329849
-71.2	0.9663511315561246	0.5020627220510745	0.4801517278176952
-70.8	0.9623236563673749	0.4985049185435617	0.4787973679223354
-70.4	0.9594907526201965	0.49610042076941774	0.4796995329121807
-70.0	0.9576746622991714	0.49440361454205783	0.4821290376443894
-69.6	0.9566577430203744	0.4931340688186445	0.48550242276363065
-69.2	0.9562231973496089	0.49211403397002007	0.4893688838776318
-68.8	0.9561788834733969	0.4912328918548772	0.49339970365655006
-68.4	0.9563685425469809	0.490424668424811	0.4973676722370395
-68.0	0.9566743894794315	0.48965530189042195	0.5011298448580708
-67.6	0.9570143460368283	0.48890974553891464	0.5046061279570422
-67.2	0.9573364377578013	0.48818518844592207	0.5077614806003163
-66.8	0.9576121506577112	0.4874851029297811	0.5105914531455267
-66.4	0.9578299177351507	0.48681428409676597	0.513111063135661
-66.0	0.957989407519589	0.4861778577501368	0.5153436711931443
-65.6	0.958096919831518	0.48558094969315313	0.5173195905066001
-65.2	0.9581619444793907	0.4850258748047058	0.5190677437514104
-64.8	0.9581947860024498	0.4845139558727327	0.5206164973976639
-64.4	0.9582050787931264	0.4840455235942187	0.5219914368889693
-64.0	0.9582009902739096	0.48361826309027256	0.5232139761292154
-63.6	0.958188916704134	0.48323134761843267	0.5243033042011085
-63.2	0.9581735020197326	0.4828809741633777	0.5252755510582299
-62.8	0.9581578441679759	0.48256449714923155	0.5261443437303241
-62.4	0.958143788492917	0.4822787749546418	0.5269210844259584
-62.0	0.9581322395178903	0.4820213273522258	0.5276160629431055
-61.6	0.9581234487809865	0.4817883513266601	0.528237066155905
-61.2	0.9581172565393483	0.4815780280445314	0.5287924371437964
-60.8	0.9581132794628786	0.4813878772784568	0.5292882941650339
-60.4	0.9581110457117459	0.4812164108920043	0.5297304773752232
-60.0	0.9581100840793987	0.48106032191533066	0.5301248269299705
-59.6	0.9581099762417915	0.4809191143029583	0.5304757924716426
-59.2	0.9581103815302958	0.4807906385244882	0.5307878236426062
-58.8	0.9581110428175537	0.48067439853444416	0.5310650919825801
-58.4	0.9581117806622393	0.4805685754994107	0.5313112128259876
-58.0	0.9581124812152524	0.4804725080254202	0.5315289671993066
-57.6	0.9581130818120823	0.4803850386730253	0.5317222485396096
-57.2	0.9581135568127304	0.4803056713967502	0.5318935597707268
-56.8	0.9581139051649005	0.4802332487571497	0.5320448476111941
-56.4	0.9581141403645693	0.480167109360254	0.5321783368821946
-56.0	0.9581142829423992	0.4801070878575713	0.5322968086102078
-55.6	0.9581143552699152	0.4800525228551318	0.5324008190005287
-55.2	0.9581143783060494	0.4800024222619834	0.5324931490796372
-54.8	0.9581143698449829	0.4799567860781253	0.5325743550528297
-54.4	0.9581143438404887	0.47991511825808164	0.5326461055359926
-54.0	0.9581143104373315	0.4798767574078817	0.5327092348370694
-53.6	0.9581142764141715	0.4798417035275264	0.5327648553666533
-53.2	0.9581142458186219	0.4798099566170171	0.5328138014326864
-52.8	0.9581142206443499	0.4797803592369059	0.5328566292404657
-52.4	0.9581142014573277	0.47975340743267125	0.5328944512005829
